Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Rydal Water,0,(0),0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,nan,0,0,36,2019-11-24 16:58:25
Ryde Canoe Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0.0,1,0,nan,0,0,36,2019-11-24 16:58:25
Salford Priors Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,0,0,0,0.0,0,0,nan,0,0,36,2019-11-24 16:58:25
Salhouse Broad,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,nan,nan,nan,nan,0,0,nan,0,0,36,2019-11-24 16:58:25
Saltwell Park Lake,nan,6,0.0,0,0.0,0,0,0,0.0,0,0,0,1,1,0,0,0,0.0,0,0,nan,0,0,36,2019-11-24 16:58:25
Sambrook Mill Ponds,0,0,0.0,0,0.0,0,0,0,0.0,0,(0),0,nan,(0),(0),0,(0),0.0,0,0,nan,0,0,36,2019-11-24 16:58:25
Sanday (Orkney),nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,nan,4Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,0.0,nan,0,nan,0,0,36,2019-11-24 16:58:25
Sandwell Valley Country Park,1,0,0.0,0,0.0,0,0,0,0.0,0,0,0,1,nan,nan,nan,0,nan,nan,nan,nan,0,0,36,2019-11-24 16:58:25
Sangobeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,(0),4,(0),0,0,0.0,0,0,nan,0,0,36,2019-11-24 16:58:25
Scampston Lake,0,0,0.0,(0),0.0,0,1,0,0.0,0,2,0,1,0,0,0,0,0.0,2,0,nan,0,0,36,2019-11-24 16:58:25
Scoughall Pond and Claypit Pond,3,(0),0.0,0,0.0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0.0,0,0,nan,0,0,36,2019-11-24 16:58:25
Scout Dyke Reservoir,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0,0,0,0,0.0,0,0,nan,0,0,36,2019-11-24 16:58:25
Scrabster Loch,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,(0),0,0,0,0,0.0,0,0,nan,0,0,36,2019-11-24 16:58:25
Sea Bank (Huttoft) Clay Pits,0,0,0.0,nan,nan,0,0,0,nan,nan,nan,nan,nan,5,0,0,0,0.0,0,0,nan,0,0,36,2019-11-24 16:58:25
Seahouses to Budle Point,0,0,0.0,(0),0.0,(0),(0),(0),0.0,0,0,(0),0,2,(0),(0),0,0.0,(0),(0),nan,0,0,36,2019-11-24 16:58:25
Seaton and Murton Ponds,0,0,0.0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,0,0,0.0,0,0,nan,0,0,36,2019-11-24 16:58:25
Selset Reservoir,0,1,0.0,0,0.0,0,0,0,1.0,0,0,0,0,1,0,0,0,0.0,0,0,nan,0,0,36,2019-11-24 16:58:25
Serpentine and Long Water and Round Pond - Kensington,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,nan,0,0,36,2019-11-24 16:58:25
Sevenoaks Wildfowl Reserve,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2,2,0,15,0,0,0,0,0.0,0,0,nan,0,0,36,2019-11-24 16:58:25
Severn Estuary (Welsh counties),16,0,0.0,1,4.0,0,0,1,1.0,0,1,1,1,1,1,2,0,0.0,0,0,nan,0,0,36,2019-11-24 16:58:25
Severn Floodplain - Atcham Bridge to Wroxeter,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,7,0,0,0,0,0,0,0.0,0,0,nan,0,0,36,2019-11-24 16:58:25
Shaftesbury Lake,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,nan,0,0,36,2019-11-24 16:58:25
Shavington Park,0,0,0.0,nan,nan,nan,nan,nan,nan,0,0,0,(0),0,0,2,0,0.0,0,0,nan,0,0,36,2019-11-24 16:58:25
Shell Pond (Carrington),(0),nan,0.0,2,0.0,0,0,0,0.0,0,(0),0,0,0,0,0,0,0.0,0,0,nan,0,0,36,2019-11-24 16:58:25
Sherborne Lake,1,(0),1.0,0,0.0,0,0,0,0.0,0,(0),0,0,0,0,0,0,0.0,0,0,nan,0,0,36,2019-11-24 16:58:25
Shibdon Pond,0,0,0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,nan,0,0,37,2019-11-24 16:58:37
Shield-on-the-Wall,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,nan,0,0,37,2019-11-24 16:58:37
Shillinglee Lake,(1),(0),0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),(0),nan,0,0,37,2019-11-24 16:58:37
Shireoaks Hall Pools,0,0,0,0,nan,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,nan,0,0,37,2019-11-24 16:58:37
Shobrooke Park Lakes,(0),0,1,1,1.0,0,1,0.0,(0),0,2.0,2,1,0,0,0,0,0,0,0,nan,0,0,37,2019-11-24 16:58:37
Shotover Park Lake,nan,nan,nan,0,0.0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,nan,0,0,37,2019-11-24 16:58:37
Shottermill Ponds,0,0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0,nan,nan,0,0,0,nan,nan,0,0,37,2019-11-24 16:58:37
Showell Mill Pool,0,0,0,(0),nan,0,0,0.0,0,0,0.0,0,nan,(0),0,0,0,0,0,0,nan,0,0,37,2019-11-24 16:58:37
Shrewsbury Sewage Treatment Works,0,0,0,0,0.0,1,nan,nan,0,0,0.0,0,0,0,0,0,0,0,0,0,nan,0,0,37,2019-11-24 16:58:37
Siblyback Reservoir,1,1,0,7,0.0,8,2,4.0,5,5,nan,3,0,2,0,0,0,0,0,0,nan,0,0,37,2019-11-24 16:58:37
Siddick Pond,nan,nan,nan,nan,nan,nan,(0),0.0,(0),(0),0.0,(0),(0),(0),(0),(0),(0),(0),0,1,Nov,1,1,37,2019-11-24 16:58:37
Sizewell Belts,nan,nan,nan,1,0.0,0,0,0.0,1,0,0.0,6,0,0,0,0,0,0,0,0,nan,0,0,37,2019-11-24 16:58:37
Skinflats Pools,(0),(0),(0),1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,0,37,2019-11-24 16:58:37
Slains Lochs (Meikle and Sand and Cotehill),nan,14Supplementary roost count under the WeBS Core Count SurveyWeBS,2,0,0.0,(0),(2),0.0,0,124WWT/JNCC National Grey Goose Censusnull,nan,33Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,18,103,1,2,0,0,0,0,nan,0,0,37,2019-11-24 16:58:37
Slapton Ley,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,(0),0,0,0,0,0,nan,0,0,37,2019-11-24 16:58:37
Slaugham Mill Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,1,0,(0),nan,0,0,37,2019-11-24 16:58:37
Smedheugh Pond,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,nan,0,0,37,2019-11-24 16:58:37
Soddy Gap Pools,nan,nan,nan,nan,nan,nan,0,0.0,0,(0),0.0,(0),(0),(0),(0),(0),(0),(0),(0),(1),Apr,1,1,37,2019-11-24 16:58:37
Somersham Gravel Pit,0,0,0,1,2.0,2,1,0.0,0,4,0.0,0,1,0,0,0,0,0,0,0,nan,0,0,37,2019-11-24 16:58:37
Sonning Eye and Henley Road GPs,0,0,0,0,0.0,0,0,nan,0,nan,0.0,0,0,0,0,0,0,0,0,0,nan,0,0,37,2019-11-24 16:58:37
South Ford,nan,0,0,0,0.0,0,0,0.0,0,0,0.0,nan,0,0,0,0,2,(0),0,0,nan,1,1,37,2019-11-24 16:58:37
South Huish Marsh,0,0,9Supplementary visit under the WeBS Core Count SurveyWeBS,0,0.0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,nan,0,0,37,2019-11-24 16:58:37
South Medwin Pools,nan,0,18,0,0.0,1,0,1.0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,37,2019-11-24 16:58:37
South Muskham Pits,0,0,0,nan,nan,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,nan,0,0,37,2019-11-24 16:58:37
South Norwood Country Park,0,0,0,0,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,0,37,2019-11-24 16:58:37
South Norwood Lake,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,0,0,37,2019-11-24 16:58:37
South Park (Ilford),2,0,0,0,0.0,0,0,0.0,nan,nan,nan,0,0,0,0,0,0,1,0,0,nan,0,0,37,2019-11-24 16:58:37
South Ronaldsay,0,(0),0,0,0.0,0,21,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,nan,0,0,37,2019-11-24 16:58:37
Southill Lake,0,1,1,0,2.0,1,1,1.0,1,0,1.0,1,0,0,0,(0),(0),0,1,0,nan,0,0,37,2019-11-24 16:58:37
Southport Marina,1,0,0,0,0.0,nan,nan,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,nan,0,0,37,2019-11-24 16:58:37
Southwater Quarry,0,0,2,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,38,2019-11-24 16:58:50
Spade Oak Gravel Pit (Little Marlow),1,0,0,0,0,0.0,1.0,0,1.0,2.0,1,0,0.0,0,0,0,0,0,0,0,nan,0,0,38,2019-11-24 16:58:50
Springs and Dingle Reservoirs,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,38,2019-11-24 16:58:50
St Andrews Bay,0,3,0,0,0,0.0,0.0,(0),0.0,0.0,(0),0,0.0,0,0,0,0,0,0,0,nan,0,0,38,2019-11-24 16:58:50
St Benet's Levels,0,0,(14),(0),0,0.0,nan,nan,nan,nan,0,0,nan,0,0,0,nan,nan,nan,nan,nan,0,0,38,2019-11-24 16:58:50
St Helen's Loch,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,38,2019-11-24 16:58:50
St Johns Loch,0,nan,nan,nan,nan,nan,3.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,38,2019-11-24 16:58:50
St Margaret's Loch,0,(0),3,1,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,38,2019-11-24 16:58:50
St Mary Bourne,nan,nan,1,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,nan,nan,0,0,38,2019-11-24 16:58:50
St Mary's Island,(1),0,0,0,0,0.0,0.0,nan,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,38,2019-11-24 16:58:50
St Mary`s Loch and Loch of The Lowes,0,2,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,38,2019-11-24 16:58:50
St Serf's Water,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,38,2019-11-24 16:58:50
Staines Reservoirs,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,38,2019-11-24 16:58:50
Stanford Reservoir,0,2,0,0,0,0.0,6.0,2,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,38,2019-11-24 16:58:50
Stanley Park Lakes,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0,nan,0,1,0,0,nan,0,0,38,2019-11-24 16:58:50
Stantling Craigs Reservoir,nan,(0),nan,0,0,nan,nan,0,nan,0.0,0,0,1.0,0,0,0,0,0,0,0,nan,0,0,38,2019-11-24 16:58:50
Stanwick Gravel Pits Consolidated,0,0,nan,(1),nan,0.0,nan,0,nan,nan,(0),(0),0.0,nan,0,0,0,0,0,0,nan,0,0,38,2019-11-24 16:58:50
Staveley Gravel Pit,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,nan,0,0,38,2019-11-24 16:58:50
Stewartby Lake,1,0,4,0,0,1.0,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0,0,0,nan,0,0,38,2019-11-24 16:58:50
Stoke Water Meadows,0,nan,0,0,0,1.0,0.0,nan,nan,nan,nan,nan,0.0,0,0,0,0,0,0,0,nan,0,0,38,2019-11-24 16:58:50
Stony Stratford Nature Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,(0),(0),(0),(0),nan,nan,0,0,38,2019-11-24 16:58:50
Stormont Loch and Haremyre,0,0,0,6,1,0.0,2.0,10,6.0,4.0,(0),0,0.0,16,0,0,0,0,1,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Oct,0,0,38,2019-11-24 16:58:50
Stortons Gravel Pits,0,1,0,0,(0),0.0,0.0,0,0.0,0.0,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0,0,38,2019-11-24 16:58:50
Stouts Hill,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,(0),0,0,1,Jun,0,0,38,2019-11-24 16:58:50
Stowe School Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,0,0,38,2019-11-24 16:58:50
Stratfield Saye,1,28,120,0,(6),0.0,0.0,41,0.0,0.0,12,1,2.0,4,1,0,0,0,0,0,nan,0,0,38,2019-11-24 16:58:50
Strathy Bay,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,(0),0,0.0,(0),(0),0,0,0,0,1,Feb,0,0,38,2019-11-24 16:58:50
Sudbury Lake,nan,0,0,0,0,0.0,0.0,0,0.0,nan,0,0,0.0,0,5,0,0,nan,nan,nan,nan,0,0,38,2019-11-24 16:58:50
Sulby Reservoirs,0,0,0,0,0,0.0,0.0,0,0.0,2.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,38,2019-11-24 16:58:50
Summerston and Millichen Flood,0,1,1,0,0,0.0,0.0,0,1.0,0.0,0,nan,0.0,nan,nan,nan,nan,nan,nan,0,nan,0,0,38,2019-11-24 16:58:50
Sutton and Lound Gravel Pits,nan,3,nan,(1),1.0,0,0,(0),0,0,0,0,0,0,0,0,0,0,2,0,nan,0,0,39,2019-11-24 16:59:02
Swillington Ings,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,39,2019-11-24 16:59:02
Swithland Reservoir,0.0,0,0,(0),0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,nan,0,0,39,2019-11-24 16:59:02
Syston Fosseway Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,1,Jan,0,0,39,2019-11-24 16:59:02
Tabley Mere,0.0,0,0,1,1.0,0,0,1,0,0,(0),0,(0),(0),0,0,0,0,0,1,Feb,0,0,39,2019-11-24 16:59:02
Talkin Tarn,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,(0),0,0,0,0,0,0,nan,0,0,39,2019-11-24 16:59:02
Tamar Lakes,0.0,0,0,0,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,39,2019-11-24 16:59:02
Tarn House Tarn,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,3Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0,0,1,0,nan,0,0,39,2019-11-24 16:59:02
Tattershall Pits,0.0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,nan,nan,nan,nan,nan,0,0,39,2019-11-24 16:59:02
Tatton and Melchett Meres,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,nan,0,0,39,2019-11-24 16:59:02
Tay Estuary,0.0,0,11,0,0.0,0,0,1,0,0,0,0,0,0,(0),0,0,0,0,2,Oct,0,0,39,2019-11-24 16:59:02
Teign Estuary,0.0,0,0,0,0.0,0,0,0,0,0,(0),0,0,1,0,(0),0,0,0,0,nan,0,0,39,2019-11-24 16:59:02
Thanet Coast,0.0,0,0,0,6.0,(0),0,0,0,0,0,11,0,0,0,0,0,0,0,0,nan,0,0,39,2019-11-24 16:59:02
The Hen Reedbeds,nan,nan,(0),(0),nan,(0),(0),(68),(0),(1),(0),(2),(0),(0),(0),(0),(0),(0),(0),(0),nan,0,0,39,2019-11-24 16:59:02
"The Lake, Lulworth",0.0,7,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,0,0,39,2019-11-24 16:59:02
Theale Gravel Pits,2.0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(0),nan,0,0,39,2019-11-24 16:59:02
Thirlmere,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,nan,0,0,39,2019-11-24 16:59:02
Thornton Reservoir,2.0,2,0,0,0.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,nan,0,0,39,2019-11-24 16:59:02
Thornton Steward Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0,0,39,2019-11-24 16:59:02
Thornwick Farm Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,1,Oct,0,0,39,2019-11-24 16:59:02
Thorpe Malsor Reservoir,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,2Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,nan,0,0,39,2019-11-24 16:59:02
