Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Wigan Flashes,0.0,0.0,0,0,0.0,0,0,nan,0,0,0,1,0.0,(0),0,1,0.0,0,1,0,nan,0,0,30,2019-11-22 02:54:33
Willen Lake,0.0,0.0,0,1,0.0,0,0,0,0,(0),0,nan,nan,0,1,0,0.0,nan,0,0,nan,0,0,30,2019-11-22 02:54:33
Willesley Lake,nan,nan,nan,nan,nan,nan,nan,nan,(0),(0),2,0,0.0,(0),0,0,0.0,(0),(0),nan,nan,0,0,30,2019-11-22 02:54:33
William Girling Reservoir,0.0,0.0,0,0,0.0,0,0,0,0,0,(0),0,0.0,0,0,0,0.0,0,(0),(0),nan,0,0,30,2019-11-22 02:54:33
Willington,0.0,2.0,0,2,0.0,0,nan,nan,nan,0,2,0,0.0,2,0,0,0.0,0,0,0,nan,0,0,30,2019-11-22 02:54:33
Wimbledon Park Lake,0.0,0.0,0,0,0.0,0,0,nan,nan,0,0,0,0.0,0,0,0,0.0,0,nan,nan,nan,0,0,30,2019-11-22 02:54:33
Wimborne St Giles Lake,0.0,0.0,0,0,0.0,0,(0),0,1,0,0,0,0.0,0,0,0,0.0,nan,nan,nan,nan,0,0,30,2019-11-22 02:54:33
Windermere,nan,nan,nan,(1),4.0,(0),0,3,5,3,6,3,4.0,3,5,1,0.0,0,nan,nan,nan,0,0,30,2019-11-22 02:54:33
Wire Mill Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,(0),0.0,0.0,2Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,(0),(0),nan,1.0,1.0,31,2019-11-22 02:54:39
Witcombe Reservoir,0,0,0.0,0,2,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0,0.0,1,0,nan,0.0,0.0,31,2019-11-22 02:54:39
Woolmer Common Ponds,nan,nan,nan,1,0,0.0,0.0,0,0,0.0,0.0,0,0,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,31,2019-11-22 02:54:39
Woolston Eyes,(0),(0),0.0,0,0,0.0,0.0,0,(0),0.0,0.0,0,0,0,0.0,0.0,2,0.0,0,0,nan,0.0,0.0,31,2019-11-22 02:54:39
Wormleighton Reservoir,0,0,0.0,(0),0,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0,0.0,0,0,nan,0.0,0.0,31,2019-11-22 02:54:39
Wraysbury Reservoir,0,0,0.0,2,0,0.0,0.0,nan,nan,nan,nan,nan,0,0,0.0,0.0,0,0.0,0,0,nan,0.0,0.0,31,2019-11-22 02:54:39
Wroughton Reservoir,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,nan,0.0,0.0,31,2019-11-22 02:54:39
Wynyard Lake,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,nan,0.0,0.0,31,2019-11-22 02:54:39
Yare Valley - Marlingford to Bawburgh,nan,nan,nan,nan,nan,nan,nan,nan,0,1.0,0.0,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,0.0,0.0,0,0.0,0,0,nan,0.0,0.0,31,2019-11-22 02:54:39
Yeadon Tarn,0,0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,0,1,1,1.0,0.0,0,0.0,0,0,nan,0.0,0.0,31,2019-11-22 02:54:39
Young's Park - Goodrington,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,1,0,nan,0.0,0.0,31,2019-11-22 02:54:39
Abban Water,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 02:54:39
Abbots Ripton Hall Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 02:54:39
Amber Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 02:54:39
Anglezarke Reservoir,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 02:54:39
Arnot Park Lake,0,0,0.0,0,0,0.0,2.0,2,0,0.0,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 02:54:39
Arrowe Park Pond,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,2.0,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 02:54:39
Ascot Place Estate,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 02:54:39
Astrop House Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 02:54:39
Aylesbury Sewage Treatment Works,0,0,0.0,0,0,0.0,0.0,0,0,1.0,0.0,(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 02:54:39
Badshot Lea,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 02:54:39
Barnwell Country Park Lakes,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 02:54:39
Barrowford Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 02:54:39
Barton Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 02:54:39
Bears Rail Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 02:54:39
Bearwood Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 02:54:39
Bedfords Park (Romford),nan,nan,nan,nan,nan,7.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 02:54:39
Belper River Gardens,0,(0),0.0,nan,nan,0.0,0.0,0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 02:54:39
Belvoir Lakes,0,0,0.0,0,(0),0.0,0.0,(0),(0),0.0,0.0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 02:54:39
Betley Mere,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,2019-11-22 02:54:39
Black Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Borough Fen,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Boshaw Whams,0.0,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Bradley Pools (Derbyshire),nan,26,43,85.0,55.0,188.0,65.0,144.0,nan,251Supplementary visit under the WeBS Core Count SurveyWeBS,75Supplementary visit under the WeBS Core Count SurveyWeBS,120Supplementary visit under the WeBS Core Count SurveyWeBS,98Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Bramhall Park Lakes,0.0,0,0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,1,0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Branston Water Park and gravel pits,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,1.0,0,0,nan,(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Breck Farm Staveley,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Brimpton Gravel Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Broadfield Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Broadwater Lake (Walton/Weybridge),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Brook Manor Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Broomhead Reservoir,0.0,0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Buckland Sand Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Bury Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Busbridge Lakes,0.0,nan,57,54.0,47.0,72.0,nan,nan,41.0,31,52,36,61,69.0,42.0,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Buxton Pavilion Gardens,nan,nan,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Canons Ashby Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Carey Park and Hayden's Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Castle Ashby Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Chesterfield Canal,nan,nan,nan,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Chillington Hall Pool,6.0,4,5,14.0,10.0,5.0,4.0,2.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Colemans Reservoir,0.0,0,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Combs Reservoir,nan,0,(1),0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Condicote Brewery,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Croughton Quarry,1.0,0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Crowhole,4.0,2,0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Culverthorpe Lake,1.0,(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Dannemarche Reservoir,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Dimmings Dale,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Dower House Farm Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,2019-11-22 02:54:46
Dunham Park - Dunham Massey,0,0,1,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Eastnor Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Echna Loch,nan,nan,10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Elfordleigh Golf and Country Club,0,11,(6),22.0,0.0,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Elland Gravel Pit,0,1,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Elvaston Castle Lake,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Elvetham,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Eridge Park Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Fawsley Lakes,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Felix Lane Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,1.0,4.0,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Fewston Reservoir,nan,(0),0,0.0,nan,nan,0.0,0.0,nan,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Fillingham Lake,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Flintsham Pool,0,0,0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Foliejon Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Forest Mere,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Foxhouses Gravel Pits,0,0,0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
"Furnace Pond, Holtye",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Gludy Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Grands Vaux Reservoir,nan,nan,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Gravetye Lakes,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,21.0,21.0,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Great Brockhurst,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Greenfield Valley Holywell,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Grouville Marsh,(0),0,0,0.0,0.0,6.0,8.0,6.0,3.0,nan,2.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Gunton Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Hales Hall Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Hall Place Leigh,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Hammer Pond St. Leonards Forest,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Hammer Wood Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Hampden Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,2.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Haysden Gravel Pit,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,2019-11-22 02:54:52
Highclere Park Lakes,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Holmebrook Valley Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Horbury Wyke and Strands,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Ixworth Thorpe,0,0,(0),(0),0,0,nan,nan,nan,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Jesmond Dene,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Kentford Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Kenwith Valley Nature Reserve,0,0,0,0,0,0,0.0,0.0,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
"King George V Pool, Altrincham",nan,nan,nan,nan,1,1,1.0,1.0,1.0,1.0,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Knipton Reservoir,0,1,0,0,(0),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Langley Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Lindley Wood Reservoir,0,(0),0,0,0,0,nan,nan,nan,2.0,0.0,2.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Loch Dochfour,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Locko Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Lolham and Maxey Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Longshaw Pond,nan,nan,0,0,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Longueville Marsh,(0),1,0,0,0,6,25.0,13.0,0.0,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Lothing Lake and Oulton Broad,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Lower Radbourne Lakes,0,(0),nan,nan,0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Lullingstone Castle Lake,0,(0),0,0,0,0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Lurgashall Mill Pond,(8),(3),0,nan,0,(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Maynards Green Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Melbourne Pool,nan,0,0,0,0,0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Melchett Mere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Millbrook Reservoir,0,0,0,0,0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Mineholes Westbury,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Moat Pond East Grinstead,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Monk's Pond,nan,0,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Moorcourt Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Morden Park Lake,nan,nan,0,1,0,0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Morehall Reservoir,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 02:54:58
Newstead Abbey Lakes,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,6.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
Norbury Pond,nan,20.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
Oakfield Lake Burghfield Common,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
Ormesby Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
Orton Meadows (Nene Park),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
Osmaston Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
Osmaston and Shirley Park Lakes,0.0,0.0,0.0,0.0,2.0,0.0,0.0,28.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
Outwood Swan Sanctuary,0.0,nan,nan,nan,5.0,19.0,12.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
Overstone Park Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
Paultons Bird Park,nan,nan,nan,21.0,20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
Poynton Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
Queens Valley Reservoir,nan,nan,0.0,0.0,0.0,nan,1.0,nan,nan,1.0,6.0,11.0,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
R Wensum: Fakenham - Gt Ryburgh (inc Pensthorpe),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
Rapley Lakes,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 02:55:04
