Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Pickmere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,6.0,6,2,2,12,26,19,5Supplementary visit under the WeBS Core Count SurveyWeBS,10,16.0,9.0,5.0,11.0,7.0,7.0,3,51.0,19.0,2,2,5,6,3,23,3,Nov,8,8,33,2019-11-27 18:25:50
Potter Reedbed NWTR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,7,11,11,Oct,8,8,33,2019-11-27 18:25:50
R Lune - Lancaster (Skerton Weir) to Halton (Crook of Lune),nan,nan,nan,0.0,3.0,0.0,nan,nan,2.0,nan,22.0,0.0,15.0,27.0,2.0,8.0,19,74,26,64,5,33,23,(8),21.0,29.0,16.0,17.0,9.0,11.0,5,8.0,4.0,4,8,11,4,15,5,5,Jul,8,8,33,2019-11-27 18:25:50
Rackerhayes Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,4.0,5.0,6.0,2.0,7.0,8.0,6,4.0,4.0,8,8,4,13,11,6,8,Jan,8,8,33,2019-11-27 18:25:50
Radley Gravel Pits,10.0,34.0,12.0,36.0,8.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,10.0,15.0,(18),16,21,9,5,6,7,7,7.0,nan,nan,nan,nan,nan,nan,nan,20.0,18,12,14,5,8,9,5,Oct,8,8,33,2019-11-27 18:25:50
Ranworth and Cockshoot Broads,0.0,8.0,0.0,2.0,4.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0,9.0,9,9,7,4,5,4,6,11,16.0,10.0,10.0,21.0,12.0,12.0,26,16.0,19.0,5,4,4,5,8,8,13,Jan,8,8,33,2019-11-27 18:25:50
River Avon - Coombe to Figheldean,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,10,nan,nan,nan,nan,8,8,33,2019-11-27 18:25:50
River Bure - Oby,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,2,11,13,Sep,8,8,33,2019-11-27 18:25:50
"River Cuckmere - Exceat to Long Bridge, Alfriston",nan,nan,nan,nan,nan,33.0,nan,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,Nov,8,8,33,2019-11-27 18:25:50
River Devon - A907 to Cambus Weir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,nan,2,6,2,6,7.0,18.0,5.0,5.0,10.0,4.0,8,8.0,7.0,4,7,5,5,9,13,6,Feb,8,8,33,2019-11-27 18:25:50
"River Kennet, Marlborough to Axford",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(7),(7),8,(5),Oct,8,8,33,2019-11-27 18:25:50
River Penk - Rickerscote Watermeadows,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,5.0,3Supplementary visit under the WeBS Core Count SurveyWeBS,28Supplementary visit under the WeBS Core Count SurveyWeBS,5Supplementary visit under the WeBS Core Count SurveyWeBS,9,10,10Supplementary visit under the WeBS Core Count SurveyWeBS,7,Aug,8,8,33,2019-11-27 18:25:50
River Teith - Wester Row to Forth confluence,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,nan,14.0,13.0,nan,19.0,26.0,30,7,2,15,8,8,9,Feb,8,8,33,2019-11-27 18:25:50
Roding Meadows,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,13,8,6.0,3.0,3.0,6.0,nan,nan,nan,14.0,14.0,22,15,13,11,7,4,4,Jul,8,8,33,2019-11-27 18:25:50
Roman Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,3,3,4,2,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,9,Jun,8,8,33,2019-11-27 18:25:50
Rouken Glen Pond,nan,nan,nan,nan,nan,4.0,5.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,0.0,3.0,4,2,2,4,2,5,7,8,8.0,5.0,7.0,9.0,8.0,6.0,5,16.0,10.0,8,10,7,4,8,9,13,Feb,8,8,33,2019-11-27 18:25:50
Rufford Lake,0.0,0.0,0.0,0.0,5.0,2.0,2.0,6.0,9.0,4.0,11.0,5.0,6.0,2.0,8.0,11,9.0,11.0,10.0,7,8,21,8,nan,nan,nan,nan,35,38,31.0,42.0,24,14.0,28,17,12,8,8,4,9,Oct,8,8,34,2019-11-27 18:26:14
Shipley Lake and Mapperley Reservoir (Shipley Country Park),11.0,4.0,3.0,9.0,11.0,9.0,3.0,0.0,0.0,5.0,8.0,nan,8.0,nan,7.0,(13),4.0,0.0,2.0,nan,nan,(8),(15),2,2.0,2.0,2.0,7,(5),nan,2.0,nan,nan,nan,0,1,4,1,nan,26,Nov,8,8,34,2019-11-27 18:26:14
St Mary`s Loch and Loch of The Lowes,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,3.0,6,3.0,6.0,3.0,3,0,2,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,Jan,8,8,34,2019-11-27 18:26:14
Stanley Ferry Flash,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,3.0,8.0,7.0,11,nan,nan,1.0,7,11,20,15,12,8.0,8.0,16.0,24,nan,nan,nan,nan,nan,nan,nan,nan,3,11,10,9,Jul,8,8,34,2019-11-27 18:26:14
Stapleford Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,(4),3,10,8,11,Nov,8,8,34,2019-11-27 18:26:14
Stenhouse Reservoir Burntisland,2.0,0.0,nan,nan,0.0,0.0,6.0,4.0,0.0,nan,nan,nan,18.0,2.0,1.0,1,8.0,2.0,2.0,2,nan,nan,nan,4,nan,nan,nan,nan,2,2.0,7.0,10,12.0,7,6,8,8,5,13,7,Apr,8,8,34,2019-11-27 18:26:14
Townhead Reservoir OR Banton Loch,nan,nan,nan,0.0,0.0,4.0,3.0,4.0,9.0,3.0,nan,11.0,nan,nan,nan,nan,2.0,nan,12.0,20,(7),4,8,5,9.0,11.0,9.0,10,12,8.0,11.0,15,14.0,12,7,9,13,9,4,4,Aug,8,8,34,2019-11-27 18:26:14
Upperlands Dams,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,7,nan,7,nan,nan,8,8,34,2019-11-27 18:26:14
Walmore Common,13.0,4.0,4.0,0.0,2.0,2.0,10.0,9.0,4.0,8.0,8.0,6.0,10.0,nan,17.0,13,9.0,8.0,17.0,(26),33,43,33,22,16.0,20.0,15.0,(16),27,15.0,15.0,3,5.0,4,4,6,(8),12,6,9Supplementary visit under the WeBS Core Count SurveyWeBS,Dec,8,8,34,2019-11-27 18:26:14
Whinfell Tarn,0.0,0.0,0.0,0.0,2.0,8.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,5.0,0.0,2,4.0,2.0,3.0,2,2,6,2,19,6.0,6.0,4.0,5,9,24.0,2.0,6,5.0,15,3,10,8,(6),7,5,Jul,8,8,34,2019-11-27 18:26:14
Wicks Farm Reservoirs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,2,38,3,4.0,2.0,5.0,3,14,4.0,2.0,8,18.0,47,(9),19,5,7,5,2,Oct,8,8,34,2019-11-27 18:26:14
Widewater (Shoreham),nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,13,29,13,22.0,9.0,30.0,12,20,36.0,39.0,17,18.0,9,10,7,5,9,12,7,Jan,8,8,34,2019-11-27 18:26:14
"Willowtree Fen, Guthram Gowt",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22,5,5,5,13,14,2,Nov,8,8,34,2019-11-27 18:26:14
Yealm Estuary,22.0,34.0,38.0,36.0,22.0,nan,nan,37.0,25.0,16.0,6.0,2.0,2.0,15.0,28.0,(21),24.0,20.0,23.0,21,22,21,19,22,25.0,19.0,9.0,10,20,26.0,22.0,26,20.0,15,23,4,11,5,8,11,Sep,8,8,34,2019-11-27 18:26:14
Young's Park - Goodrington,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,2,2,2.0,2.0,7,5.0,8,8,9,8,5,8,8,Oct,8,8,34,2019-11-27 18:26:14
Arcot Pond,nan,nan,nan,nan,2.0,2.0,0.0,0.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,2,2.0,5.0,2.0,9,8,28.0,3.0,8,8.0,6,4,15,8,5,2,3,Aug,7,7,34,2019-11-27 18:26:14
Argal and College Reservoirs,nan,nan,nan,nan,12.0,12.0,13.0,10.0,11.0,5.0,5.0,9.0,4.0,5.0,8.0,6,8.0,5.0,7.0,17,12,5,3,5,9.0,4.0,10.0,16,16,5.0,10.0,8,6.0,5,14,5,7,8,7,7,Aug,7,7,34,2019-11-27 18:26:14
Ashford Reservoir,2.0,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,5,3,2,7,7,11,9,Jul,7,7,34,2019-11-27 18:26:14
Bara Loch,nan,nan,nan,nan,14.0,13.0,nan,31.0,nan,20.0,10.0,nan,nan,nan,nan,nan,nan,nan,3.0,11,4,2,2,(6),nan,nan,nan,11,7,11.0,2.0,2,2.0,4,2,10,9,3,4,11,Sep,7,7,34,2019-11-27 18:26:14
Barking Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,10,5,5,2.0,5.0,5.0,8,nan,nan,nan,4Supplementary visit under the WeBS Core Count SurveyWeBS,5.0,4Supplementary visit under the WeBS Core Count SurveyWeBS,4,3,4,12Supplementary visit under the WeBS Core Count SurveyWeBS,8,8,Oct,7,7,34,2019-11-27 18:26:14
Barrow Gurney Reservoir,7.0,28.0,2.0,1.0,7.0,4.0,8.0,3.0,0.0,2.0,14.0,8.0,22.0,5.0,0.0,11,9.0,10.0,17.0,15,11,21,3,11,33.0,7.0,11.0,8,13,15.0,8.0,8,16.0,15,20,10,5,3,10,9,Jun,7,7,34,2019-11-27 18:26:14
Battersea Park Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,8.0,7.0,9.0,9,(7),nan,nan,nan,nan,nan,6,2,9,9,11,3,Jul,7,7,34,2019-11-27 18:26:14
Birkrigg Tarn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,8,9,nan,nan,nan,7,7,34,2019-11-27 18:26:14
Birnie Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,7.0,5,4.0,11.0,9.0,38,6,53,39,26,58.0,34.0,11.0,56,15,10.0,9.0,20Supplementary visit under the WeBS Core Count SurveyWeBS,6.0,5,11,7,4,5,11,6,Mar,7,7,34,2019-11-27 18:26:14
Blackford Pond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,6.0,5.0,3.0,5.0,2,2.0,4.0,2.0,2,3,(2),3,2,7.0,nan,8.0,7,2,7.0,2.0,7,2.0,3,6,7,8,8,(3),3,Jul,7,7,34,2019-11-27 18:26:14
Blunham Gravel Pit,8.0,18.0,19.0,30.0,9.0,7.0,nan,nan,nan,52.0,nan,nan,41.0,16.0,26.0,25,nan,nan,nan,nan,2,21,76,46,163.0,75.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,6,nan,nan,nan,nan,7,7,34,2019-11-27 18:26:14
Bradgate Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,Sep,7,7,34,2019-11-27 18:26:14
Bransbury Common,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,86,46.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,10,Feb,7,7,34,2019-11-27 18:26:14
Broomlee Lough,4.0,2.0,6.0,7.0,7.0,25.0,8.0,2.0,0.0,2.0,3.0,3.0,9.0,2.0,2.0,7,nan,2.0,nan,nan,nan,nan,2,9,8.0,nan,nan,2,15,7.0,7.0,5,6.0,10,5,7,16,5,4,5,Jul,7,7,34,2019-11-27 18:26:14
Bushy Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,nan,nan,nan,5,9,Nov,7,7,34,2019-11-27 18:26:14
Charlecote Pools and Fields,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,4,16.0,nan,3,4.0,(6),7,7,0,14,Jan,7,7,35,2019-11-27 18:26:40
Craiglockhart Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,8.0,6.0,6.0,6,4.0,7,7,10.0,10.0,9.0,12.0,9,8,9,8.0,10,10,8.0,11,10,10,9.0,8.0,9,10.0,9,9,2,7,6,Nov,7,7,35,2019-11-27 18:26:40
Dalmuir Park Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7Supplementary visit under the WeBS Core Count SurveyWeBS,6,8,7,5,Jul,7,7,35,2019-11-27 18:26:40
Danson Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,5,10,8,7,7,Dec,7,7,35,2019-11-27 18:26:40
Dengie Flats,0.0,(0),6.0,5.0,2.0,0.0,(0),3.0,2.0,3.0,4.0,4.0,0.0,4,0.0,(6),11,2.0,2.0,0.0,13.0,1,0,3,4.0,(5),0,20.0,2,2,11,2.0,0.0,2,2.0,3,9,(0),11,3,Mar,7,7,35,2019-11-27 18:26:40
Derek White's Eggs Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,7.0,4.0,(0),3.0,9,4,9,4,(7),Mar,7,7,35,2019-11-27 18:26:40
Dingle Marshes and Walberswick National Nature Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,4,7,10.0,12,8,9.0,14,16,20,9.0,12.0,13,11.0,7,5,7,5,12,Feb,7,7,35,2019-11-27 18:26:40
Dishley Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.0,39,27.0,46,14,9.0,42.0,28.0,38.0,27,5,17,18.0,8,4,7.0,6,8,3,4.0,4.0,9,4.0,22,2,4,2,5,Mar,7,7,35,2019-11-27 18:26:40
Don Estuary,2.0,7,2.0,3.0,4.0,4.0,0,9.0,3.0,2.0,4.0,5.0,4.0,3,3.0,8,4,3.0,5.0,2.0,2.0,8,3,8,8.0,13,8,9.0,18,(11),9,10.0,7.0,7,6.0,11,11,(2),2,3,Oct,7,7,35,2019-11-27 18:26:40
Durham Coast,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,2.0,1,17.0,(2),5,2.0,2.0,6.0,2.0,(0),0,(0),0.0,(0),2,0.0,0,0,(0),4.0,2.0,(5),6.0,(4),9,8,(2),5,Dec,7,7,35,2019-11-27 18:26:40
Eagle Pond (Wanstead),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,88.0,105.0,103.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,3.0,3,7.0,4,11,11,2,5,Nov,7,7,35,2019-11-27 18:26:40
East Dunfermline (Tesco) Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,5.0,5,5,3,2.0,4.0,3,2.0,2,2,11Supplementary visit under the WeBS Core Count SurveyWeBS,8,10,Aug,7,7,35,2019-11-27 18:26:40
Fingask and White Lochs,7.0,nan,1.0,0.0,2.0,5.0,7,3.0,4.0,2.0,3.0,3.0,2.0,14,8.0,4,3,4.0,5.0,9.0,7.0,8,7,1,0.0,4,(9),9.0,4,6,5,13.0,7.0,6,11.0,8,13,5,4,3,Jun,7,7,35,2019-11-27 18:26:40
Garlieston Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25,22.0,nan,2,nan,nan,nan,nan,7,nan,nan,7,7,35,2019-11-27 18:26:40
Gatton Park,2.0,nan,nan,nan,0.0,0.0,1,0.0,1.0,2.0,0.0,0.0,0.0,1,6.0,4,4,2.0,2.0,2.0,3.0,4,7,4,2.0,3,2,2.0,2,2,2,6.0,5.0,10,7.0,4,10,8,2,10,Sep,7,7,35,2019-11-27 18:26:40
Girvan to Turnberry,1.0,7,7.0,2.0,2.0,2.0,3,3.0,4.0,6.0,0.0,6.0,8.0,(5),4.0,2,(2),10.0,4.0,3.0,3.0,2,2,0,3.0,2,2,6.0,2,2,2,3.0,3.0,3,1.0,0,(0),4,5,17,Dec,7,7,35,2019-11-27 18:26:40
Golden Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,6,6.0,2.0,4.0,2.0,2,2,2,6.0,2,16,2.0,3,5,2,10.0,7.0,9,7.0,9,7,5,8,7,Feb,7,7,35,2019-11-27 18:26:40
Grand Western Canal: Basin to Greenway,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,9,6,5.0,5,10,7,10.0,13.0,9,13.0,7,9,6,6,5,Dec,7,7,35,2019-11-27 18:26:40
Grand Western Canal: Fossend Bridge to Lowdwells,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,14.0,9,5.0,6,3,5,11,8,Oct,7,7,35,2019-11-27 18:26:40
Grindon Lough,0.0,0,0.0,2.0,0.0,4.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,0,nan,0.0,nan,nan,nan,nan,(0),4,7.0,1,0,1.0,4,6,4,3.0,11.0,14,8.0,9,4,7,11,5,Mar,7,7,35,2019-11-27 18:26:40
Grovebury Sandpit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,2.0,6.0,6,5.0,4,4,4,10,11,Nov,7,7,35,2019-11-27 18:26:40
Gunthorpe Gravel Pits and River Trent,3.0,4,9.0,2.0,13.0,4.0,2,4.0,10.0,5.0,4.0,3.0,2.0,4,4.0,12,7,8.0,6.0,6.0,6.0,12,67,5,11.0,14,(6),9.0,20,33,14,nan,nan,45,nan,8,5,nan,nan,nan,nan,7,7,35,2019-11-27 18:26:40
Haddo House Lakes,5.0,nan,10.0,15.0,14.0,5.0,8,2.0,12.0,2.0,2.0,2.0,6.0,7,14.0,83,21,27.0,15.0,4.0,2.0,nan,nan,18,29.0,23,19,21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,nan,nan,7,7,35,2019-11-27 18:26:40
Hobson's Park (Great Kneighton Country Park),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,3,Sep,7,7,35,2019-11-27 18:26:40
Hogsmill Sewage Works,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,8,6,10,0,nan,7,7,35,2019-11-27 18:26:40
Humbie Reservoir,nan,nan,nan,nan,0.0,2.0,2,2.0,2.0,2.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,10,7,6,3,Aug,7,7,35,2019-11-27 18:26:40
Island of Papa Westray,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9,19.0,19,(8),4.0,9,5,12,13.0,6.0,9,10.0,7,6,6,6,12,Feb,7,7,35,2019-11-27 18:26:40
Kilsyth Cemetery Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,3.0,0,2,2,2.0,5,2,2.0,7,7,6,7.0,4.0,12,9.0,8,4,4,9,8,Jul,7,7,35,2019-11-27 18:26:40
Knapps Loch,nan,nan,nan,nan,nan,7.0,nan,2.0,nan,nan,nan,4.0,5.0,nan,3.0,2,5,2.0,4.0,2.0,5.0,5,2,2,5.0,14,9,7.0,(4),nan,nan,nan,nan,nan,nan,nan,nan,2,11,9,Mar,7,7,35,2019-11-27 18:26:40
Langold Lake,nan,nan,nan,nan,nan,0.0,4,3.0,4.0,5.0,13.0,9.0,3.0,5,nan,1,10,10.0,16.0,10.0,7.0,12,8,2,nan,nan,1,1.0,0,2,2,2.0,2.0,6,5.0,4,6,12,7,8,Dec,7,7,35,2019-11-27 18:26:40
Lapwing Hall Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,0.0,4.0,3.0,3.0,8,12.0,10,4,5,2.0,Sep,7,7,36,2019-11-27 18:27:05
Lea Farm Gravel Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,2.0,6,6.0,5,4,18,2.0,Oct,7,7,36,2019-11-27 18:27:05
Liswerry Pond (Newport),nan,nan,nan,nan,nan,5.0,6.0,4.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.0,Sep,7,7,36,2019-11-27 18:27:05
Llanwern Pools,nan,nan,nan,nan,nan,1.0,3.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.0,Jul,7,7,36,2019-11-27 18:27:05
Llyn Maelog,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,4.0,6.0,7.0,4.0,8.0,1.0,8.0,16.0,nan,nan,2.0,7.0,(2),6,6.0,3.0,2.0,4.0,2.0,9.0,2.0,3.0,2.0,4.0,2.0,0,6.0,0,3,4,23.0,Jun,7,7,36,2019-11-27 18:27:05
Loch Ballygrant,nan,nan,8.0,2.0,0.0,3.0,6.0,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,nan,nan,7,7,36,2019-11-27 18:27:05
Loch Bornish (South Uist),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,19.0,9,17.0,8,1,0,nan,nan,7,7,36,2019-11-27 18:27:05
Loch Connell,0.0,nan,nan,0.0,nan,nan,nan,nan,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,5.0,0,nan,nan,nan,nan,nan,nan,nan,11.0,8.0,6.0,2.0,4.0,10,3.0,4,2,22,5.0,Jul,7,7,36,2019-11-27 18:27:05
Loch Druidibeg (South Uist),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,0.0,0,nan,nan,2,13,7.0,Feb,7,7,36,2019-11-27 18:27:05
