Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Little Burntshields Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Loch Ailort at Roshven Farm,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Loch Arthur and Lochaber Combined,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Loch Banniskirk,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Loch Benachally Butterstone,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Loch Brora,nan,nan,90Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,110Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Loch Carron (Head),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Loch Croot,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Loch Dhu (Nairn),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Loch Dochfour,nan,nan,nan,nan,nan,12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Loch Dornal,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Loch Evelix,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Loch Eye and Cromarty Firth,nan,"5,674Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","4,191Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","5,680Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","7,028Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","6,523Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","8,313Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Loch Fad and Kirk Dam (Bute),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Loch Feochan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Loch Garten and Mallachie,nan,nan,nan,nan,"1,000Supplementary visit under the WeBS Core Count SurveyWeBS",nan,nan,1300,nan,nan,580.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Loch Gilp and Loch Crinan and Crinan Moss and Inverneill Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Loch Glassie,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,51.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,2019-11-22 01:24:28
Loch Grigadale,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Heron,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Humphrey,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Keills and Loch Mhuirich (W Loch Sween),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Kindar,134.0,72,26,14,98,33,27.0,nan,18,18,115,147Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Linnhe - Annat to Fort William and Lochy Mouth,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Linnhe - Duror to Salachan Burn,0.0,0,0,0,0,0,0.0,(0),(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Lussa,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Lyock,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Macanrie,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Mannoch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Moan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Mor (Strathspey),nan,30,(0),2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Moy,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Na Cille,nan,nan,2,nan,nan,10,17.0,12,35,21,14,19,(20),15,58,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Naver,nan,nan,nan,nan,nan,nan,0.0,23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch O' Th' Lowes (New Cumnock),0.0,0,2,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Ochiltree (Geese),nan,125Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,128Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,117Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,37Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,124Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,123Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,69WWT/JNCC National Grey Goose Censusnull,112WWT/JNCC National Grey Goose Censusnull,217Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,118Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,181Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,47Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,45Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Oire and Loch Na Bo,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Ordie,nan,nan,nan,nan,0,0,6.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Ree,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Ronald,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Shin - S End,nan,(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Shin - Shinness,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Spallander,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Stornoway Area,nan,nan,nan,nan,135Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Sween - Achnamara Village,nan,nan,nan,nan,13,nan,nan,nan,nan,nan,nan,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Vennacher and Loch Achray (Wagbi Reserve),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch Winless,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch of Cliff (Unst),nan,nan,nan,nan,nan,nan,nan,8Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2019-11-22 01:24:41
Loch of Gards at Scatness,nan,nan,nan,nan,nan,nan,96Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Loch of Norby,nan,nan,nan,nan,nan,nan,7Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Loch of The Lowes Black Loch and Creoch Loch Combined,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Loch of Toftinghall,nan,nan,nan,nan,nan,nan,nan,nan,300,nan,nan,nan,nan,21,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Loch of the Clans,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Lochaber Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Lochhill,nan,nan,nan,nan,nan,nan,nan,nan,nan,22WWT/JNCC National Grey Goose Censusnull,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Lochhouses Farm,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Lochinvar,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Lochs Fad and Dhu (Bute),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Lochs Lundie Long and Thriepley,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Lochs Quien Fad and Dhu (Bute),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Lochs Quien and Dhu (Bute),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Lochty Burn Pitteuchar Farm (Housing Development 1977),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
"Long Loch, nr Dundee",nan,800Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,49Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,(0),nan,270Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,40Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Longside Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Lorn,nan,nan,nan,nan,nan,nan,nan,nan,0SNH countsSNH Islay office,nan,nan,nan,nan,40Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,10SNH countsSNH Islay office,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Lour Area (Geese),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Lumsdaine Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Lundie Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Mains of Greenlaw,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Maitland Terrace Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Martnaham Fergus and Snipe Lochs Combined,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Meadownay Farm Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Meikle Richorn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Mellon Charles,nan,nan,nan,nan,nan,nan,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Mill Dam RSPB Reserve - Shapinsay,nan,nan,nan,nan,370Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Mill Glen Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Mill of Drummond,nan,nan,nan,nan,nan,nan,449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Mochrum Group of Lochs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,2019-11-22 01:24:53
Monkland Canal (Drumpellier),(2),2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,(0),nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Morton Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Muir Dam,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Muir o` Fauld,nan,nan,nan,nan,nan,nan,nan,nan,152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Mullhead - Deerness,nan,nan,nan,nan,230Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Mumnock Caaf and Glenburn Reservoirs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Munnoch Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Newmains Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Norham Bridge,nan,nan,nan,nan,nan,nan,39Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,21Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,40WWT/JNCC National Grey Goose Censusnull,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
North Esk Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,13.0,0,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
North Pool Skinflats,nan,nan,nan,nan,44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
North Ronaldsay,nan,nan,nan,nan,nan,nan,118Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,197Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
North Ronaldsay Lochs,nan,nan,nan,nan,nan,nan,nan,197Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Ochertyre Loch (Geese),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Offers Farm - Kirk Lane,nan,nan,nan,nan,nan,200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Old Dornie Bay,nan,nan,nan,nan,nan,nan,nan,nan,6,12,5.0,10.0,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Orchard Farm Pool,0,0,0,0,0,917Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,2,2,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Orkney,nan,"20,475Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","15,914Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","22,865Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","26,635Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","43,547Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","42,697Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","76,471Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Overwater,nan,nan,nan,nan,nan,0,nan,500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Padanaram,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Penwhapple Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Penwhirn Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Peppermill Dam and Moor Loch and Keir Loch,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Perth Bridge to Railway Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Pitfour Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Pool of Virkie,nan,nan,nan,nan,nan,nan,2Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Prestwick Carr,nan,nan,nan,nan,27Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
R Eden: Lazonby - Wetheral,nan,nan,nan,nan,nan,nan,38Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Raith Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Ramornie Mill,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49unspecified sea-watchnull,nan,nan,nan,nan,nan,nan,nan,nan,37,2019-11-22 01:24:58
Randerston to Boarhills (Kenly Burn),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38,2019-11-22 01:25:04
Redmyre Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38,2019-11-22 01:25:04
Reidhlochan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38,2019-11-22 01:25:04
Rhunahaorine,nan,269Supplementary visit under the WeBS Core Count SurveyWeBS,141Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,181Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38,2019-11-22 01:25:04
Ring Point Endrick Mouth: Loch Lomond Nnr,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,614Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38,2019-11-22 01:25:04
River Caldew 3952-3748,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38,2019-11-22 01:25:04
River Clyde - Carstairs Junction,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38,2019-11-22 01:25:04
River Clyde - Castledykes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38,2019-11-22 01:25:04
River Clyde - Lamington to Hyndford Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38,2019-11-22 01:25:04
River Clyde - The Meetings,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38,2019-11-22 01:25:04
River Clyde - Westraw Mains,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38,2019-11-22 01:25:04
River Dee - Kincardine O'Neil (Geese),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38,2019-11-22 01:25:04
River Don - Inverurie to Hatton of Fintray,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38,2019-11-22 01:25:04
River Don - Kemnay (Fetternear) to Inverurie,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38,2019-11-22 01:25:04
River Eamont - Watersmeet to Pooley Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38,2019-11-22 01:25:04
River Earn - Carse of Trowan,0.0,0,0,nan,nan,nan,682.0,115.0,0,0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38,2019-11-22 01:25:04
River Earn - Kinkell Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38,2019-11-22 01:25:04
River Earn at Forteviot,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38,2019-11-22 01:25:04
