Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Ranworth and Cockshoot Broads,90,95,120.0,75.0,130.0,75.0,200.0,95.0,102,113,157,99.0,74,147,200,59,157,250,125,290,565,230,504Supplementary visit under the WeBS Core Count SurveyWeBS,138,96.0,112,65,57,164,140.0,273Supplementary roost count under the WeBS Core Count SurveyWeBS,327,448,593,252,523,553,366,560,482,Jun,497,497,3,2019-11-28 06:15:50
Livermere and Ampton Water,nan,nan,nan,nan,nan,nan,2.0,3.0,20,nan,nan,nan,nan,nan,nan,nan,400,335,330,307,358,655,249,490,806.0,543,1176,879,nan,1285.0,784,642,nan,nan,nan,nan,nan,nan,591,400,Aug,496,496,3,2019-11-28 06:15:50
Bow Farm,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,391,398,564,625Supplementary visit under the WeBS Core Count SurveyWeBS,436,Oct,483,483,3,2019-11-28 06:15:50
Clifford Hill Gravel Pits Consolidated,5,12,3.0,2.0,1.0,0.0,42.0,1.0,0,2,6,1.0,70,236,43,485,352,216,378,92,166,264,212,404,292.0,571,422,367,634,479.0,851,622Supplementary visit under the WeBS Core Count SurveyWeBS,1139,601,635,353,346,543,609,559,Jun,482,482,3,2019-11-28 06:15:50
Marsh Lane Nature Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,426,412,458,276,540,483,474,449,422,Aug,474,474,3,2019-11-28 06:15:50
Colne Fen Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,nan,254,232Supplementary visit under the WeBS Core Count SurveyWeBS,219,276Supplementary visit under the WeBS Core Count SurveyWeBS,495,430Supplementary visit under the WeBS Core Count SurveyWeBS,420.0,514,537,715Supplementary visit under the WeBS Core Count SurveyWeBS,649Supplementary visit under the WeBS Core Count SurveyWeBS,770.0,493,618Supplementary visit under the WeBS Core Count SurveyWeBS,533Supplementary visit under the WeBS Core Count SurveyWeBS,511Supplementary visit under the WeBS Core Count SurveyWeBS,482,930Supplementary visit under the WeBS Core Count SurveyWeBS,nan,215,285,459,May,472,472,3,2019-11-28 06:15:50
Port Meadow,0,1,17.0,0.0,0.0,0.0,0.0,0.0,2,30,0,0.0,9,0,220,0,150,0,(0),248,0,(250),260,225,0.0,0,350,350,461,436.0,505,486,564,621,608,591,552,547,237,430,Jan,471,471,3,2019-11-28 06:15:50
Loch Bee (South Uist),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,163,nan,nan,nan,nan,nan,nan,nan,nan,251,600,505,284.0,780,700,937,907,487.0,819,nan,(304),327,349,365,526,325,543,590,Jan,470,470,3,2019-11-28 06:15:50
Fen Drayton Lakes,0,77,0.0,0.0,56.0,nan,0.0,0.0,0,34,44Supplementary visit under the WeBS Core Count SurveyWeBS,96.0,89Supplementary visit under the WeBS Core Count SurveyWeBS,108Supplementary visit under the WeBS Core Count SurveyWeBS,88Supplementary visit under the WeBS Core Count SurveyWeBS,115Supplementary visit under the WeBS Core Count SurveyWeBS,147Supplementary visit under the WeBS Core Count SurveyWeBS,193Supplementary visit under the WeBS Core Count SurveyWeBS,240Supplementary visit under the WeBS Core Count SurveyWeBS,201,296,343,234Supplementary visit under the WeBS Core Count SurveyWeBS,390,289.0,327,297,218,220,487.0,489,414,249,386,489,611,494,474,336,404,Jul,464,464,3,2019-11-28 06:15:50
Thorne Moors,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,58,42,61,174,700Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,638,500,300,Jan,462,462,3,2019-11-28 06:15:50
Haughton Strother GP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,15,20,0,0,nan,381,100,321,1040,Oct,461,461,3,2019-11-28 06:15:50
Lavan Sands,0,(0),0.0,0.0,0.0,0.0,0.0,0.0,(0),0,(0),0.0,(12),34,42,74,67,11Standard visit under the WeBS Low Tide Count SurveyWeBS,75,96,2,(146),903,609,1037.0,623,406,560,214,391.0,191,799,175,156,(427),166,610Supplementary visit under the WeBS Core Count SurveyWeBS,752Supplementary visit under the WeBS Core Count SurveyWeBS,545Supplementary visit under the WeBS Core Count SurveyWeBS,(209),Aug,518,518,3,2019-11-28 06:15:50
Malltraeth RSPB,nan,nan,60.0,nan,nan,nan,nan,nan,92,nan,nan,nan,nan,2,0,nan,10,15,6,60,250,10,9,6,13.0,50,63,77Supplementary visit under the WeBS Core Count SurveyWeBS,77,53.0,61,250,65,144,399,550,876,328,159,352,Sep,453,453,3,2019-11-28 06:15:50
Carlton and Manby Washlands,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,0,10,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,554,371,377,430,350,722,Sep,450,450,3,2019-11-28 06:15:50
River Avon - Fordingbridge to Ringwood,4,3,3.0,nan,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2,0,74,46,20,(0),215,270,(270),87,203,200.0,174,(218),224,113,150.0,193,167,920,206,318,443,697Supplementary roost count under the WeBS Core Count SurveyWeBS,(365),320,426,Nov,472,472,3,2019-11-28 06:15:50
Grimsthorpe Lake,nan,nan,nan,3.0,51.0,nan,78.0,110.0,74,nan,208,86.0,233,81,457,86,215,178,221,334,248,365,297,425,350.0,272,405,535,295,540.0,350,nan,nan,350,nan,450,550,435,380,(430),Sep,454,454,3,2019-11-28 06:15:50
Hurworth Burn Reservoir,0,2,73.0,127.0,123.0,107.0,208.0,366.0,221,254,29,159.0,286,115,30,169,73,84,87,54,33,64,16,0,11.0,nan,44,283,480,210.0,331,286,283,263,180,199,680,495,353,460,Nov,437,437,3,2019-11-28 06:15:50
Lindisfarne,2500,3000.0,3100.0,4500.0,3000,3010.0,3000.0,3500.0,4500,3800.0,4000.0,1500,2000.0,"(2,450)",650,1030,2600,750,1000,450,530,450Supplementary roost count under the WeBS Core Count SurveyWeBS,555,1060,"(1,000)",400,458Standard visit under the WeBS Low Tide Count SurveyWeBS,555,262,320Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,550Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,352,207,429,386,(250),400,(502),(400),626,Sep,513,513,4,2019-11-28 06:16:14
Stour Estuary,0,0.0,0.0,1.0,0,0.0,0.0,0.0,(1),0.0,22.0,(4),37.0,21,2,24,12,16,21,31,22,28,57,277,(29),198,74,139,143,73,129,138,128,106,156Standard visit under the WeBS Low Tide Count SurveyWeBS,221,599,256,527,563,Sep,433,433,4,2019-11-28 06:16:14
University of York Lake (Heslington East),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,440,215,443,728,335,Sep,432,432,4,2019-11-28 06:16:14
Welbeck Estate,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,35,0,92,4,nan,80,132,224,(248),(196),(418),480,549,550,613,605,445,212,558,405,488,660,242,366,Jan,432,432,4,2019-11-28 06:16:14
Longnewton Reservoir,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,12,0.0,0,0,2,0,27,0,119,71,41,155,117,180,43,270,170,121,15,186,172,322,27,214,272,158,660,420,620,Aug,426,426,4,2019-11-28 06:16:14
North Warren and Thorpeness Mere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,119,172,102,146,118,146,283,240,nan,360Supplementary visit under the WeBS Core Count SurveyWeBS,392Supplementary visit under the WeBS Core Count SurveyWeBS,490Supplementary visit under the WeBS Core Count SurveyWeBS,295,466Supplementary visit under the WeBS Core Count SurveyWeBS,275,323,214,240,315,460,338,251,400,560,341,570,Dec,424,424,4,2019-11-28 06:16:14
Langtoft West End Gravel Pits,nan,nan,0.0,nan,nan,nan,nan,150.0,160,1.0,53.0,93,201.0,70,455,300,430,550,420,490,635,(165),401,901,441,54,330,207,850,nan,450,780,300,750,281,208,558,10,676,652,Feb,421,421,4,2019-11-28 06:16:14
Windermere,0,22.0,39.0,60.0,22,nan,72.0,54.0,0,26.0,106.0,1,38.0,62,81,42,(48),199,(464),123,nan,nan,nan,336,683,12,32,488,985,767,843,1184,586,627,620,802,207,220,nan,nan,nan,410,410,4,2019-11-28 06:16:14
Dee Estuary (English counties),(0),0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,2.0,2,2.0,2,15,8,8,8,16,(35),34,33,66,92,81,70,199,287,290,370,242,447,271,567,430,369,624,239,413,399,Aug,409,409,4,2019-11-28 06:16:14
Pulfin Bog and High Eske Nature Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,(160),172,223,260,146,223,409,450,123,275,375,264,600,550,414,(400),550,751,100,500,400,285,Jul,407,407,4,2019-11-28 06:16:14
Bough Beech Reservoir,5,nan,12.0,nan,5,61.0,490.0,210.0,200,190.0,nan,356,230.0,88,310,464,(26),650,nan,nan,nan,95,543,428,488,597,500,400,201,540,319,358,475,510,510Supplementary visit under the WeBS Core Count SurveyWeBS,350,252,(352),(406),642,Oct,415,415,4,2019-11-28 06:16:14
Branton Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,294Supplementary daytime countsnull,400,344WWT/JNCC National Grey Goose Censusnull,300Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,320Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,628,724,55,384,505,529,171,413,Dec,400,400,4,2019-11-28 06:16:14
River Clwyd - Lleweni to Llwyn,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,400,400,4,2019-11-28 06:16:14
Hauxley Nature Reserve,nan,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0,0.0,0,nan,4,2,3,nan,nan,nan,nan,196,279,187,111,264Supplementary daytime countsnull,69,46,97,187,233,400,200,244,268,533,537,419,238,Oct,399,399,4,2019-11-28 06:16:14
Inner Loch Indaal,62,91.0,53.0,0.0,25,16.0,22.0,50.0,17,5.0,5.0,8,16.0,16,36,7,9,6,(35),20,0,0,0,0,0,0,nan,nan,nan,nan,nan,2,520,100,364,956,(600),120,74,242,Sep,398,398,4,2019-11-28 06:16:14
River Cam - Kingfishers Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16,96,22,57Supplementary visit under the WeBS Core Count SurveyWeBS,258Supplementary visit under the WeBS Core Count SurveyWeBS,300,257Supplementary visit under the WeBS Core Count SurveyWeBS,(193),(248),800,580,344,250,632,800,157,224,363,220,184,314Supplementary visit under the WeBS Core Count SurveyWeBS,886Supplementary visit under the WeBS Core Count SurveyWeBS,Oct,393,393,4,2019-11-28 06:16:14
Fairburn Ings,1,0.0,1.0,1.0,3,17.0,0.0,3.0,6,5.0,33.0,39,34.0,49,53,94,78,82,93,176,224,168,139,266,206,181,nan,441,282,227,378,489,427,374,152,249,(500),247,664,281,Aug,388,388,4,2019-11-28 06:16:14
Medway Estuary,34,6.0,101.0,0.0,(0),38.0,160.0,91.0,193,296.0,237.0,112,209.0,287,279,302,(470),(361),(290),(203),(520),(226),(146),311,135,146,585Standard visit under the WeBS Low Tide Count SurveyWeBS,520Standard visit under the WeBS Low Tide Count SurveyWeBS,449,1076,(887),526,(408),692,(449),(370),500,552,317,(178),Dec,456,456,4,2019-11-28 06:16:14
Southill Lake,0,0.0,2.0,0.0,1,1.0,0.0,0.0,nan,nan,0.0,0,5.0,1,130,95,100,(110),156,228,195,309,520,366,505,150,360,430,620,483,650,970,480,445,920,565,130,184,318,708,Nov,381,381,4,2019-11-28 06:16:14
Arun Valley,6,10.0,8.0,20.0,20,20.0,34.0,18.0,31,43.0,80.0,34,112.0,54,52,77,76,106,182,153,118,150,181,(269),359,353,229,235,290,367,479,226,279,246,275,476,426,249,268,476,Oct,379,379,4,2019-11-28 06:16:14
Great Meadow Pond,0,12.0,10.0,0.0,21,20.0,62.0,42.0,20,22.0,22.0,14,0.0,1,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,241,306,145,(250),380,(500),347,411,Sep,410,410,4,2019-11-28 06:16:14
Eyebrook Reservoir,1,1.0,1.0,1.0,32,4.0,103.0,32.0,82,102.0,57.0,0,141.0,113,30,73,175,252,176,133,82,nan,156,150,72,223,236,310,181,140,255,207,315,352,260,317,390,414,286,476,Oct,377,377,4,2019-11-28 06:16:14
Little Paxton Gravel Pits,0,11.0,34.0,180.0,290,nan,460.0,420.0,nan,450.0,730.0,963,714.0,654Supplementary visit under the WeBS Core Count SurveyWeBS,624Supplementary visit under the WeBS Core Count SurveyWeBS,480Supplementary visit under the WeBS Core Count SurveyWeBS,574Supplementary visit under the WeBS Core Count SurveyWeBS,644,619Supplementary visit under the WeBS Core Count SurveyWeBS,655,534,962,811,467,746,652,518,511,672,257,577,837,687,505,625,359,560,490,(151),320,Sep,432,432,4,2019-11-28 06:16:14
Llyn Coron,232,264.0,46.0,123.0,130,16.0,nan,nan,261,200.0,200.0,45,319.0,52,230,200,71,290,185,239,258,(216),70,(300),211,44,338,274,262,411,420,108,222,346,467,780,223,227,258,360,Sep,370,370,4,2019-11-28 06:16:14
Farmoor Reservoirs,0,0.0,16.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,609,313,277,488,443,321,Jul,368,368,4,2019-11-28 06:16:14
Hales Coal Brook Valley,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,156,450,620,338,230,257,395,Oct,368,368,4,2019-11-28 06:16:14
Dearne Valley,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,122,227,177,297,449,375,538,Oct,367,367,4,2019-11-28 06:16:14
Hanningfield Reservoir,0,0.0,0.0,0.0,7,0.0,2.0,0.0,1,2.0,2.0,0,7.0,7,18,8,20,36,50,46,86,86,110,94,114,61,252,160,151,0,236,267,290,227,247,290,394,310,301,535,Sep,366,366,4,2019-11-28 06:16:14
Kedleston Park Lake,2,5.0,9.0,12.0,29,33.0,11.0,32.0,25,36.0,51.0,55,54.0,48,80,38,nan,41,64,40,108,179,190,65,133,145,200,56,nan,nan,nan,nan,nan,73,163,358,243,320,445,455,Oct,364,364,4,2019-11-28 06:16:14
Thrapston Gravel Pits,0,nan,2.0,17.0,2,3.0,2.0,14.0,36,78.0,174.0,197,236.0,222,215,340,343,313,417,(520),370,298,324,(372),459,230,nan,nan,nan,nan,172,107,216,527,366,217,422,283,370,523,Sep,363,363,4,2019-11-28 06:16:14
Llyn Alaw,200,140.0,53.0,594.0,283.0,216.0,426.0,198.0,188.0,134.0,512.0,817.0,803.0,224.0,145.0,178,(96),335,445,312,376,384,328,275,538,557.0,273,765,409,147,629,140,nan,nan,25,627,nan,nan,nan,92Supplementary visit under the WeBS Core Count SurveyWeBS,Feb,360,360,5,2019-11-28 06:16:38
Stodmarsh,14,21.0,18.0,23.0,27.0,42.0,33.0,28.0,22.0,nan,nan,22.0,17.0,25.0,48.0,(61),74,111,175,(190),273,276,521,454,599,274.0,301,252,337,60,600,470,450,510,440,550,325.0,225,310,390,Oct,360,360,5,2019-11-28 06:16:38
Whitesands Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,61,150Supplementary visit under the WeBS Core Count SurveyWeBS,254.0,191Supplementary visit under the WeBS Core Count SurveyWeBS,305Supplementary visit under the WeBS Core Count SurveyWeBS,890,Jun,358,358,5,2019-11-28 06:16:38
East Chevington Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,598,700,1500,650.0,400,480,1000,500Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,300,490Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,200,400Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,200,400,397.0,220Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,160,600,Jan,355,355,5,2019-11-28 06:16:38
Pitsford Reservoir,0,0.0,0.0,3.0,0.0,3.0,4.0,6.0,0.0,2.0,4.0,4.0,16.0,2.0,2.0,7,0,1,25,24,(68),71,4,12,190,141.0,123,219,298,252,319,252,259,299,366,459,332.0,364,360,258,Sep,355,355,5,2019-11-28 06:16:38
River Bure - Oby,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,558,750,82,Nov,354,354,5,2019-11-28 06:16:38
Stanwick Gravel Pits Consolidated,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60.0,70.0,75.0,150.0,75.0,180,(59),80,86,(31),(36),(10),nan,(183),nan,343.0,nan,352,nan,nan,(350),(349),373,nan,330,392,238.0,265,468,407,Oct,354,354,5,2019-11-28 06:16:38
Caistron Quarry,nan,nan,nan,nan,nan,200.0,400.0,350.0,600.0,1500.0,1250.0,1350.0,nan,715.0,680.0,760,1200,1530,nan,nan,nan,nan,850,1100,1000,800.0,513,660,800,520,540,189,640,560,370,380,180.0,367,480,350,Jan,351,351,5,2019-11-28 06:16:38
Chartershaugh Bridge Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14,470,560,Nov,348,348,5,2019-11-28 06:16:38
Spade Oak Gravel Pit (Little Marlow),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,10,20,23,32,56,82,114,77,117,112,137.0,204,213,291,272,165,336,252,286,365,277,350.0,406,334,372,Oct,348,348,5,2019-11-28 06:16:38
Tophill Low Reservoirs,8,2.0,6.0,43.0,3.0,185.0,278.0,152.0,312.0,171.0,420.0,280.0,216.0,323.0,179.0,668,1263,481,561,450,990,850,1126,1183,828,683.0,867,1400,1190,1230,"1,000Supplementary roost count under the WeBS Core Count SurveyWeBS",(890),474,785,162,353,368.0,388,424,207,Jan,348,348,5,2019-11-28 06:16:38
Marston Sewage Treatment Works,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,357,258,280,325,nan,257,nan,455,Jan,346,346,5,2019-11-28 06:16:38
Ardingly Reservoir,0,0.0,0.0,nan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,22.0,28.0,35,37,4,61,59,72,83,100,94,85,55.0,95,55,2,0,6,150,180,120,342,325,200.0,430,440,320,Nov,343,343,5,2019-11-28 06:16:38
Deeping St James,nan,nan,nan,nan,nan,nan,nan,19.0,nan,nan,nan,117.0,61.0,136.0,155.0,2,21,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,240,348,449,388,284.0,441,242,344,Aug,340,340,5,2019-11-28 06:16:38
River Lune - Caton to Hornby and Wenning Foot (The Snab),nan,nan,nan,0.0,340.0,154.0,190.0,285.0,248.0,215.0,18.0,110.0,110.0,0.0,0.0,1,0,6,4,2,4,26,29,14,51,nan,nan,211,232,(327),306,356,(252),404,419,420,250.0,450,107,(465),Jan,338,338,5,2019-11-28 06:16:38
Derwent Water,0,0.0,0.0,0.0,nan,nan,0.0,88.0,nan,0.0,nan,nan,271.0,234.0,150.0,158,159,201,227,131,201,268,275,158,227,342.0,250,265,229,309,251,237,336,407,221,343,236.0,353,394,357,Jun,337,337,5,2019-11-28 06:16:38
Tyninghame Estuary,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,31,20,14,16,28,30,47,63,46.0,127,103,146,204,120,69,309,146,260,204,407.0,324,214,524,Aug,335,335,5,2019-11-28 06:16:38
Over Water and Chapelhouse Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,0,243,234,217,(199),262,600.0,362,98,340,Oct,332,332,5,2019-11-28 06:16:38
Cardew Mires Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),(0),0,(0),30,170,215,76,200,200Supplementary visit under the WeBS Core Count SurveyWeBS,250.0,200,400,600,Nov,330,330,5,2019-11-28 06:16:38
Isle of Coll,nan,nan,nan,nan,0.0,261.0,255.0,213.0,137.0,nan,276.0,nan,nan,nan,nan,nan,nan,nan,"1,016Islay Greenland White-fronted and Barnacle Goose countsSNH adopted counts",953Islay Greenland White-fronted and Barnacle Goose countsSNH adopted counts,912Islay Greenland White-fronted and Barnacle Goose countsSNH adopted counts,587Supplementary visit under the WeBS Core Count SurveyWeBS,679Supplementary visit under the WeBS Core Count SurveyWeBS,nan,675Supplementary visit under the WeBS Core Count SurveyWeBS,740.0,960,980Argyll goose countsSNH,nan,nan,10,0,nan,nan,nan,nan,nan,nan,281SNH countsSNH Kirkwall office,375SNH countsSNH Kirkwall office,Dec,328,328,5,2019-11-28 06:16:38
Loch a' Phuill (Tiree),nan,nan,nan,nan,0.0,0.0,nan,94.0,0.0,266.0,181.0,223.0,0.0,nan,nan,nan,nan,nan,nan,54,150,(480),128,284,167,280.0,314,898,617,388,386,527,452,639,207,309,326.0,527,198,275,Jul,327,327,5,2019-11-28 06:16:38
Octagon Farm GPs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,133,1,0,nan,nan,nan,12,640,Sep,326,326,5,2019-11-28 06:16:38
Cam Washes (Upware),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18,nan,15,37,92,118,182,10,332,204,242.0,14,nan,52,655,562,260,374,261,133,395,443.0,382,257,149,Mar,325,325,5,2019-11-28 06:16:38
Gunthorpe Gravel Pits and River Trent,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,4,5,1,1,4,101,160,100,210,64,15.0,17,114,1254,260,440,nan,nan,86,nan,318,332.0,nan,nan,nan,nan,325,325,5,2019-11-28 06:16:38
Balgavies Loch,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,nan,0,32,33.0,110,54,(60),17,150,10,210,98,171,251,170.0,254,430,515,Jun,324,324,5,2019-11-28 06:16:38
Middle Tame Valley Gravel Pits,0,10.0,100.0,108.0,53.0,105.0,1.0,45.0,7.0,69.0,65.0,42.0,36.0,58.0,85.0,49,70,(110),161,166,305,263,163,210,135,228.0,172,0,88,97,35,0,177,22,18,76,277.0,566,296,396,Jan,322,322,5,2019-11-28 06:16:38
Lough Foyle,(0),0.0,0.0,0.0,100.0,92.0,71.0,0.0,88.0,160.0,145.0,204.0,452.0,134.0,90.0,184,22,43,88,383,157,1282,0,786,1207,518.0,1291,1129,974,716,750,194,1184,1135,1360,729,32.0,170,298,348,Mar,315,315,5,2019-11-28 06:16:38
Fort Henry Ponds and Exton Park Lakes,nan,nan,nan,nan,nan,nan,nan,0.0,7.0,3.0,1.0,6.0,6.0,8.0,12.0,11,10,15,58,25,64,117,44,195,108,130.0,87,121,135,106,120,93,200,260,171,184,329.0,281,264,506,Feb,313,313,5,2019-11-28 06:16:38
Sevenoaks Wildfowl Reserve,nan,nan,410.0,350.0,472.0,659.0,369.0,676.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,205,350,250,250,523,469,344,237,331.0,340,323,(335),Sep,313,313,5,2019-11-28 06:16:38
Netherfield Lagoons,nan,nan,0.0,0.0,0.0,0.0,0.0,2.0,nan,0.0,0.0,0.0,4.0,0.0,2.0,0,0,2,12,0,1,0,145,0,0,2.0,2,2,1,39,0,219,400,115,73,(500),11.0,165,38,847,Oct,312,312,5,2019-11-28 06:16:38
Wanlip North Lakes,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,5.0,2,8.0,37.0,51.0,23,48,86.0,64,(99),89.0,81,87.0,256,nan,nan,nan,nan,nan,nan,nan,353.0,528,396,511,227,360,235,312,349,358,285,Oct,308,308,6,2019-11-28 06:17:05
Lower Windrush Valley Gravel Pits,0.0,1.0,16.0,7.0,0.0,0.0,2.0,102.0,2.0,8,2.0,0.0,2.0,2,53,20.0,14,7,34.0,53,74.0,124,(131),84,97,128.0,411,64,235,319.0,82,266,129,(449),239,249,(196),283,317,489,Oct,335,335,6,2019-11-28 06:17:05
Kilvington Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54,320,506,340,Sep,305,305,6,2019-11-28 06:17:05
Maxey Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,23.0,nan,6,10.0,47,108.0,0,15,41,200,212.0,30,348,150Supplementary visit under the WeBS Core Count SurveyWeBS,267.0,38,63,472,422,363,197,129,419,419,356,Jul,304,304,6,2019-11-28 06:17:05
