Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Druridge Pool,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,5.0,0.0,0.0,0.0,nan,0.0,0.0,0,nan,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,nan,1,1,3,2019-11-28 04:43:22
Endrick Water - Blane Bridge to Drymen Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,nan,1,1,3,2019-11-28 04:43:22
Endrick Water - Council Boundary to Drymen Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,0,0,1,nan,nan,nan,0,0,0,0,1,0,1,0,2,0,0,0,0,2,5.0,Feb,1,1,3,2019-11-28 04:43:22
Fedderate Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,3Supplementary roost count under the WeBS Core Count SurveyWeBS,0,0,0,0.0,nan,1,1,3,2019-11-28 04:43:22
Fleet Estuary,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0,nan,0,(0),0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,1,0,1.0,Jan,1,1,3,2019-11-28 04:43:22
Gaddon Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,May,1,1,3,2019-11-28 04:43:22
Gartartan Floods,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,4,4,0,0,4,0,0,0.0,nan,1,1,3,2019-11-28 04:43:22
Greenlaw Farm Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,0,0,0,1.0,Oct,1,1,3,2019-11-28 04:43:22
Hallington Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,10,2,0,0,0,0,1,2,0,0,0,1,2,0,0,0.0,nan,1,1,3,2019-11-28 04:43:22
Haughton Strother GP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,2,0,0,1.0,Oct,1,1,3,2019-11-28 04:43:22
Hirsel Lake,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0,2Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0.0,nan,1,1,3,2019-11-28 04:43:22
Howick to Beadnell,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,(0),0,(0),0,0,0,0,0,0,0,0,(0),0,3,0,(0),0.0,nan,1,1,3,2019-11-28 04:43:22
Letham Flood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,2Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,nan,1,1,3,2019-11-28 04:43:22
Loch Ken,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,4.0,1.0,nan,2.0,0.0,(0),(0),(2),(2),(15),(3),(6),(4),(7),2,nan,0,nan,nan,2,0,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,2,2,0,0,0,nan,nan,1,1,3,2019-11-28 04:43:22
Lossie Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,Oct,1,1,3,2019-11-28 04:43:22
Montgrew Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2Supplementary visit under the WeBS Core Count SurveyWeBS,0,0.0,nan,1,1,3,2019-11-28 04:43:22
Queen Elizabeth II Country Park Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,Sep,1,1,3,2019-11-28 04:43:22
River Derwent - Bassenthwaite Lake to Isel Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,12,0,2,19,0,0,6,5,10,2,0,0,0,2,0,0,nan,nan,nan,1,1,3,2019-11-28 04:43:22
River Tay - Haughs of Kercock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,nan,0,0,10,0,0,0,0,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,0,0,0,0,1,4,2.0,Nov,1,1,3,2019-11-28 04:43:22
Siddick Pond,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,(0),(0),0,(0),(0),(0),(0),(0),(0),(0),0,1.0,Nov,1,1,3,2019-11-28 04:43:22
Soddy Gap Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,(0),0,(0),(0),(0),(0),(0),(0),(0),(0),(1),Apr,1,1,4,2019-11-28 04:43:50
Tarns Dub,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,1,0,1,1,1,1,1,0,0,0,2,2,0,nan,1,1,4,2019-11-28 04:43:50
Threave Estate,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,16.0,0.0,nan,0.0,0.0,0.0,4.0,1.0,0,11.0,0,nan,(0),0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,0,0,0,nan,1,1,4,2019-11-28 04:43:50
Upper Tay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,1,1,4,2019-11-28 04:43:50
Whiteadder Reservoir,0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0,0,(0),nan,0.0,0.0,0.0,0,0,0,75,0,0,0,0,3unspecified sea-watchnull,(6),0,(0),0,0,nan,2,2,4,2019-11-28 04:43:50
Widdrington Moor Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,4,0,0,1,Dec,1,1,4,2019-11-28 04:43:50
Ythan Estuary,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0.0,1,0,2,0,0.0,0.0,0.0,(5),14,0,45,0,0,0,0,0,2,0,4,0,0,nan,1,1,4,2019-11-28 04:43:50
Abberton Reservoir,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,(0),0,0,0,0,0,0,0,0,0,0,0,nan,0,0,4,2019-11-28 04:43:50
Abbots Moss (Cumbria),nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,0,0,4,2019-11-28 04:43:50
Achlochan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),(0),(0),nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,4,2019-11-28 04:43:50
Acre Nook Sand Quarry,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,4,2019-11-28 04:43:50
Afan Estuary and Port Talbot Harbour,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0,4,2019-11-28 04:43:50
Airy Holm Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,nan,0,0,4,2019-11-28 04:43:50
Alde Estuary,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,4,2019-11-28 04:43:50
Allestree Park Lakes,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,nan,nan,nan,0.0,0.0,0,0,0,nan,nan,nan,0,0,0,0,0,0,0,0,nan,0,0,4,2019-11-28 04:43:50
Alresford Pond,(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,4,2019-11-28 04:43:50
Alton Water,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,4,2019-11-28 04:43:50
Alva Floods,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,0.0,2Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0,(0),0,0,0,0,0,(0),0,0,0,nan,0,0,4,2019-11-28 04:43:50
Alvecote Pools,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,(0),0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,0,nan,0,0,4,2019-11-28 04:43:50
Amble to Chevington Burn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0,0,(0),0.0,0.0,0.0,0,(0),0,0,27,0,0,0,0,0,0,0,0,0,nan,0,0,4,2019-11-28 04:43:50
Angerton Lake,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,(0),0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,4,2019-11-28 04:43:50
Anglers Country Park Lake,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,4,2019-11-28 04:43:50
Anglezarke and Yarrow Reservoirs,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,4,2019-11-28 04:43:50
Anstruther Bay,nan,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),0.0,(0),(0),0,0,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,4,2019-11-28 04:43:50
Antermony Loch,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0,nan,0,0,4,2019-11-28 04:43:50
Aqualate Mere,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,4,2019-11-28 04:43:50
Arbroath Coast - East Haven to Elliot,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0,0.0,0,0,0,nan,nan,nan,0.0,0,0,nan,nan,0,0,0,0,1,0,0,0,0,0,nan,0,0,4,2019-11-28 04:43:50
Arclid Sand Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,nan,0,0,4,2019-11-28 04:43:50
Ardingly Reservoir,0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,4,2019-11-28 04:43:50
Ardivachar Point (South Uist),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0.0,0.0,0,0,0,0,0,nan,0,0,(0),0,0,0,0,0,nan,0,0,4,2019-11-28 04:43:50
Ardleigh Reservoir,nan,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,(0),(0),nan,nan,nan,nan,0,nan,0,0,5,2019-11-28 04:44:19
Ardrossan-West Kilbride,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0,0,0,0,0,0,0.0,0,(0),0,nan,nan,0,nan,nan,nan,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Arlington Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Arran,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Arun Valley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Aston On Trent Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,0,0,nan,nan,0,0,0.0,nan,nan,nan,nan,0,0,0,nan,nan,0,0.0,nan,nan,0,0,5,2019-11-28 04:44:19
Attenborough Gravel Pits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,(0),(0),(0),(0),0,0,nan,0,0,0.0,0,0,(0),(0),(0),(0),(0),0,0,0,0.0,nan,nan,0,0,5,2019-11-28 04:44:19
Auchendores and Leperstone Reservoirs,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,0,0.0,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0.0,0,(0),(0),0,nan,0,(0),nan,nan,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Auchenlaich Farm Pond B,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Avenue Washlands Nature Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Avon Estuary (Devon),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),0.0,0.0,0.0,0.0,0,0,0,0,(0),0,0,(0),0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Avon Valley - Salisbury to Fordingbridge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,(0),0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,(0),0,(0),0.0,0,nan,0,0,5,2019-11-28 04:44:19
Ayr to North Troon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,(0),0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Back Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0,0,0.0,(0),0,(0),(0),0,(0),0,0,nan,0,nan,nan,nan,0,0,5,2019-11-28 04:44:19
Backwater Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,(0),nan,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Badcall Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Baddiley Mere and Reservoir,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Badentarbat Bay (Achiltibuie),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Baffins Pond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Bainton Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Balchrick,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,(0),0,0,0,0,0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Baleshare (North Uist),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Balgone Ponds,nan,nan,1.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,0,0.0,0.0,0.0,0.0,0,0,0,0,(0),(0),(0),(0),(0),(0),(0),0.0,0,(0),0,0,(0),0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Balgray Reservoir,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Balnakiel Bay and Loch Croispol,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),nan,nan,nan,nan,0,0.0,0,0,0,0,0,(0),0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Balnakiel Farm,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),nan,nan,nan,nan,nan,0.0,0,0,(0),(0),0,0,0,0,0,0,0.0,(0),nan,0,0,5,2019-11-28 04:44:19
Balranald Nature Reserve,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,(0),0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Balta Sound,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Bann Estuary,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Bar Mere,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,nan,0,0,5,2019-11-28 04:44:19
Barcombe Mills Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,nan,0,0,6,2019-11-28 04:44:47
Barcraigs Reservoir,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,(0),0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,nan,0,nan,nan,nan,0,0,6,2019-11-28 04:44:47
Bardolf Water Meadows,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,nan,0,0,6,2019-11-28 04:44:47
Barking Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0,0.0,0.0,0.0,nan,nan,nan,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,nan,0,0,6,2019-11-28 04:44:47
Barmston Ponds,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,nan,0,0,6,2019-11-28 04:44:47
Barnacre Reservoir and Grizedale Lea,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,nan,nan,nan,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,nan,0.0,nan,0,0,6,2019-11-28 04:44:47
Barton Broad,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,nan,0,0,6,2019-11-28 04:44:47
Barton Mere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,nan,nan,nan,nan,nan,0.0,0.0,nan,0,0,6,2019-11-28 04:44:47
Barton Pits and Catholme,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,(0),0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0,6,2019-11-28 04:44:47
