Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Ravensthorpe Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,8,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0.0,0,0,0,nan,0,0,15,2019-11-27 19:29:00
Rayburn Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,(0),0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,(0),0,nan,0,0,15,2019-11-27 19:29:00
Ringstead Gravel Pits,nan,nan,3.0,6.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,0,0.0,0,0.0,0,0.0,0.0,0,0,0,nan,0,0,15,2019-11-27 19:29:00
River Avon - Fordingbridge to Ringwood,76.0,45.0,142.0,nan,161.0,142.0,129.0,236.0,286.0,89.0,133.0,146.0,127.0,104.0,128.0,90,73.0,109.0,114,91,21,(21),24,9,16.0,0,(12),24.0,(11),6.0,(10),17.0,16,6.0,3,1.0,0.0,1,0,0,nan,0,0,15,2019-11-27 19:29:00
River Avon - Longford Castle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,15,2019-11-27 19:29:00
River Avon - Ringwood to Christchurch,55.0,69.0,41.0,15.0,57.0,44.0,79.0,177.0,59.0,0.0,45.0,121.0,75.0,61.0,129.0,(35),16.0,2.0,35,(0),0,7,9,12,24.0,2,0,3.0,0,4.0,0,0.0,15,0.0,2,0.0,0.0,0,1,0,nan,0,0,15,2019-11-27 19:29:00
River Cam - Kingfishers Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,(0),0,0,0,0.0,0,15,0.0,27,18.0,4,0.0,1,0.0,9,0.0,0.0,0,0,0,nan,0,0,15,2019-11-27 19:29:00
River Ember - East Molesey,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,nan,0,0,15,2019-11-27 19:29:00
River Glen - Pinchbeck to Guthram Gowt,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(8),0,0,0,0,0,nan,nan,0,0.0,0,0.0,nan,nan,0,0.0,0,0.0,0.0,0,0,0,nan,0,0,15,2019-11-27 19:29:00
River Idle Washlands,49.0,84.0,40.0,12.0,9.0,20.0,52.0,0.0,21.0,nan,60.0,61.0,57.0,56.0,70.0,0,78.0,51.0,12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,nan,nan,nan,0,0,15,2019-11-27 19:29:00
River Irwell,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,(0),0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,nan,0,0,15,2019-11-27 19:29:00
River Lune - Hornby and Wenning Foot to Arkholme,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,nan,nan,nan,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0.0,0,0,0,nan,0,0,15,2019-11-27 19:29:00
River Ouse - Southease to Lewes (Lewes Brooks),nan,nan,nan,nan,nan,4.0,nan,3.0,nan,10.0,4.0,9.0,27.0,nan,0.0,(11),0.0,15.0,(51),5,(0),(5),(0),7,0.0,0,0,0.0,nan,0.0,0,0.0,0,5.0,0,0.0,0.0,0,0,0,nan,0,0,15,2019-11-27 19:29:00
River Severn - Gloucester to Maisemore,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,11,0.0,0.0,0,0,0,nan,0,0,15,2019-11-27 19:29:00
River Severn and River Vyrnwy Confluence,nan,nan,nan,2.0,18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,(0),0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,nan,0,0,15,2019-11-27 19:29:00
River Stour (Wimborne),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),nan,0,0,15,2019-11-27 19:29:00
River Test - Leckford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,(0),0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,(0),0.0,0.0,0,0,(0),nan,0,0,15,2019-11-27 19:29:00
River Thame,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,0,0,15,2019-11-27 19:29:00
River Thames - Lechlade,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,10,0.0,0,0.0,0.0,0,0,0,nan,0,0,15,2019-11-27 19:29:00
"River Trent, Selford Manor Pastures and Burton Meadows Area",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,(0),0.0,0.0,0,0,0,0,0,0,0.0,(1),0,0.0,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,15,2019-11-27 19:29:00
River Tweed - Kelso to Coldstream,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0.0,2.0,1,(0),(0),1,6,(0),0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,nan,0,0,15,2019-11-27 19:29:00
River Tywi - Nantgaredig,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,nan,nan,nan,0,0,15,2019-11-27 19:29:00
River Welland - Spalding to Borough Fen,nan,0.0,0.0,0.0,0.0,6.0,18.0,122.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0,0.0,2.0,0,0,0,3,0,0,0.0,0,0,1.0,0,0.0,0,4.0,0,10.0,0,0.0,0.0,0,0,0,nan,0,0,15,2019-11-27 19:29:00
River Wharfe - Ozendyke to Cawood,nan,nan,nan,nan,nan,5.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,nan,0,0,15,2019-11-27 19:29:00
River Wye - Castleton,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.0,6.0,0,0,2,1,0,0,5.0,0,0,0.0,0,0.0,0,0.0,nan,0.0,0,0.0,0.0,(0),0,0,nan,0,0,15,2019-11-27 19:29:00
River Wye - Glasbury,nan,nan,nan,nan,0.0,0.0,0.0,20.0,6.0,10.0,0.0,19.0,0.0,0.0,0.0,0,0.0,20.0,0,1,nan,0,0,(0),nan,nan,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,nan,0,0,15,2019-11-27 19:29:00
River Wye - Sellack Marsh to Sellack Boat,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0,0,15,2019-11-27 19:29:00
Rooksbury Mill,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,0,nan,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,nan,0,0,15,2019-11-27 19:29:00
Rostherne Mere,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
Rumworth Lodge Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,nan,nan,0,0,nan,0,0,16,2019-11-27 19:29:26
Rutland Water,0.0,0.0,4.0,27.0,0.0,6.0,0.0,0.0,22,5,12,0.0,3.0,0.0,0.0,2,0,6,1,0,1,0,0,0,0.0,2,0.0,1.0,0,0,0,0,0.0,6.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
Saddington Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,0.0,0,(0),(0),(0),0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
Sanday (Orkney),nan,nan,0.0,0.0,1.0,nan,nan,0.0,nan,0,0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,0,0,16,2019-11-27 19:29:26
Sandbach Flashes,0.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,nan,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,(0),0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
Sandwell Valley Country Park,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,nan,0.0,0.0,nan,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,nan,nan,nan,0,nan,nan,nan,nan,0,0,16,2019-11-27 19:29:26
Scaling Dam Reservoir,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0,0,0,0,nan,(0),0.0,0,0.0,0.0,0,0,0,0,0.0,3.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
Scampston Lake,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,(0),0,0,0,(0),0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
Scoughall Pond and Claypit Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,(1),(0),0,0,(0),0,0,0.0,0,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
Sea Bank (Huttoft) Clay Pits,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1.0,0,0,0,3,0,0,0,0,nan,nan,1,0.0,0.0,nan,nan,nan,nan,nan,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
Seaton Gravel Pits and River,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,0,0,0,0,0,(0),0,(0),0,0.0,0,0.0,0.0,0,0,0,(4),0.0,0.0,0,0,(0),0.0,(0),0,nan,0,0,16,2019-11-27 19:29:26
Sevenoaks Wildfowl Reserve,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
Severn Estuary (Welsh counties),nan,0.0,nan,nan,0.0,8.0,0.0,0.0,(0),(0),5,0.0,0.0,0.0,0.0,0,0,4,0,0,0,2,0,0,0.0,0,0.0,0.0,0,1,7,0,6.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
Severn Hams,125.0,61.0,35.0,0.0,46.0,6.0,0.0,260.0,48,98,0,25.0,0.0,17.0,18.0,19,(102),(63),33,(17),(8),11,(35),5,30.0,8,0.0,0.0,(20),0,18,6,0.0,10.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
Shearwater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0,(0),(0),0,0.0,0,0.0,0.0,0,nan,nan,nan,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
Shillinglee Lake,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,(0),11,(0),(0),(0),0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,(0),(0),nan,0,0,16,2019-11-27 19:29:26
Shipley Lake and Mapperley Reservoir (Shipley Country Park),0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0,0,0,nan,0.0,nan,0.0,0,0,0,0,nan,nan,(0),(0),0,0.0,0,0.0,0.0,(0),nan,0,nan,nan,nan,0,0,0,0.0,nan,0,nan,0,0,16,2019-11-27 19:29:26
Slapton Ley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,1.0,(0),0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
Smallholm - Lockerbie,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0.0,0,nan,nan,0,0,16,2019-11-27 19:29:26
Smiddyshaw Reservoir,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,nan,0,0,0,0,0,0,0,nan,nan,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
Solway Estuary (Scottish counties),41.0,36.0,78.0,65.0,55.0,54.0,53.0,47.0,16,0,0,3.0,0.0,9.0,1.0,22,5,5,3,0,0,0,2,0,0.0,0,0.0,0.0,0,0,0,0,1.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
Somersham Gravel Pit,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,14,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
South Ferriby Pits,nan,nan,5.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
South Muskham Pits,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,0,0,0.0,0.0,0.0,0.0,0,0,6,6,0,0,0,0,nan,nan,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
Southampton Water,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,(0),(0),0.0,0.0,0.0,80.0,(0),0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,(0),0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
Southill Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,(0),(0),0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
St David's Airfield Heath SSSI,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0.0,0.0,nan,0,5,nan,nan,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
St Johns Loch,0.0,0.0,0.0,0.0,0.0,nan,0.0,2.0,0,0,0,0.0,0.0,nan,0.0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-27 19:29:26
St Mary`s Loch and Loch of The Lowes,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,nan,0,0,nan,0.0,0.0,1.0,0,0,0,0,0,0,3Supplementary visit under the WeBS Core Count SurveyWeBS,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,16,2019-11-27 19:29:26
Staines Reservoirs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,nan,0,0,17,2019-11-27 19:29:54
Stanford Reservoir,2.0,2.0,0.0,0.0,0.0,3.0,33.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,5,0,0,0,0.0,0,0.0,8,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,nan,0,0,17,2019-11-27 19:29:54
Staunton Harold Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,nan,0.0,0.0,0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,(0),(0),0,nan,0,0,17,2019-11-27 19:29:54
Staveley Gravel Pit,0.0,0.0,0.0,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,0,0,nan,0,0,17,2019-11-27 19:29:54
Stenhouse Reservoir Burntisland,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0.0,0.0,0,1,nan,nan,nan,0,nan,nan,nan,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,nan,0,0,17,2019-11-27 19:29:54
Stewartby Lake,nan,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,nan,nan,0,0,0,0,0.0,0,0.0,0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,0,nan,0,0,17,2019-11-27 19:29:54
Stocks Reservoir,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,17,2019-11-27 19:29:54
Stoke Newington Reservoirs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,nan,0,0,0,nan,0,0.0,0,0,(0),0.0,0.0,0,0.0,0.0,0.0,nan,0.0,0,0,0,(0),nan,0,0,17,2019-11-27 19:29:54
Strangford Lough,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,1,1.0,0.0,0,133,0.0,0.0,10,6Standard visit under the WeBS Low Tide Count SurveyWeBS,0,0,0.0,0,0.0,0,0,7Standard visit under the WeBS Low Tide Count SurveyWeBS,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,nan,0,0,17,2019-11-27 19:29:54
Summerston and Millichen Flood,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,(0),0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,nan,0.0,nan,nan,nan,nan,nan,nan,0,nan,0,0,17,2019-11-27 19:29:54
Sunbiggin Tarn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,(0),0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,nan,0,0,17,2019-11-27 19:29:54
Sutton Ings Brick Pit,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5.0,0.0,nan,nan,nan,nan,nan,0,0,17,2019-11-27 19:29:54
Sutton North Fen Gravel Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,nan,0,nan,0,0,17,2019-11-27 19:29:54
Sutton and Lound Gravel Pits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,5,nan,nan,0,nan,0.0,0.0,10,(0),nan,0,nan,4,0.0,1,0,(2),0.0,0.0,0,3.0,1.0,8.0,0.0,0.0,0,0,0,0,nan,0,0,17,2019-11-27 19:29:54
Swale Estuary,2.0,0.0,17.0,17.0,45.0,0.0,48.0,25.0,34.0,27,9.0,3,12.0,10.0,5Standard visit under the WeBS Low Tide Count SurveyWeBS,59,11.0,6.0,2,(44),(2),3,8.0,52,14.0,75,(11),33,20.0,4.0,(50),27.0,25.0,6.0,16.0,0.0,0,0,2,0,nan,0,0,17,2019-11-27 19:29:54
Swillington Ings,nan,0.0,0.0,nan,nan,0.0,0.0,nan,1.0,nan,0.0,0,nan,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,nan,0,0,17,2019-11-27 19:29:54
Swithland Reservoir,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0,0,0.0,2.0,0,0,0,0,0.0,(0),0.0,0,0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,nan,0,0,17,2019-11-27 19:29:54
Sywell Country Park,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0,0.0,0.0,0,(0),0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,(0),nan,0,0,17,2019-11-27 19:29:54
Talybont Reservoir,2.0,4.0,13.0,0.0,2.0,6.0,6.0,0.0,0.0,3,0.0,0,7.0,0.0,0,0,0.0,0.0,nan,nan,nan,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,nan,0,0,17,2019-11-27 19:29:54
Tamar Complex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,2,0,0.0,0.0,0,0,0,(0),0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,nan,0,0,17,2019-11-27 19:29:54
Tamar Lakes,4.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,nan,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,(0),0,0,0.0,0,nan,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,nan,0,0,17,2019-11-27 19:29:54
Tattershall Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,0.0,0.0,0,0,0.0,nan,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0,0,17,2019-11-27 19:29:54
Tatton and Melchett Meres,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0,nan,0,0,17,2019-11-27 19:29:54
Taw-Torridge Estuary,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0,0.0,0,0.0,0.0,0,1,0.0,0.0,5,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,nan,0,0,17,2019-11-27 19:29:54
Tees Estuary,1.0,4.0,11.0,12.0,4.0,0.0,16.0,0.0,6.0,4,1.0,0,0.0,1.0,2,0,0.0,0.0,0,0,0,0,0.0,0,3.0,0,0,0,1.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,nan,0,0,17,2019-11-27 19:29:54
Teifi Estuary,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,0.0,0.0,0,0,0.0,0.0,0,0,0,(0),0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,nan,0,0,17,2019-11-27 19:29:54
Thanet Coast,nan,0.0,0.0,28.0,nan,0.0,41.0,0.0,0.0,(0),0.0,(0),0.0,nan,0,4,1.0,nan,0,0,0,0,0.0,0,0.0,(0),0,1,0.0,0.0,0,0.0,0.0,2.0,6.0,0.0,0,0,0,0,nan,0,0,17,2019-11-27 19:29:54
Theale Gravel Pits,0.0,nan,0.0,0.0,0.0,nan,4.0,0.0,5.0,0,0.0,nan,0.0,0.0,0,0,0.0,0.0,30,0,0,0,nan,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,(0),nan,0,0,17,2019-11-27 19:29:54
