Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Orwell Estuary,0,0.0,0.0,0.0,73.0,0.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,(0),68.0,3.0,0,5Standard visit under the WeBS Low Tide Count SurveyWeBS,37Standard visit under the WeBS Low Tide Count SurveyWeBS,0,7Standard visit under the WeBS Low Tide Count SurveyWeBS,1,10Standard visit under the WeBS Low Tide Count SurveyWeBS,2,22Standard visit under the WeBS Low Tide Count SurveyWeBS,0,10,10,11Standard visit under the WeBS Low Tide Count SurveyWeBS,7Standard visit under the WeBS Low Tide Count SurveyWeBS,35,0,2Standard visit under the WeBS Low Tide Count SurveyWeBS,0,0,0,0,0.0,16,9,Feb,5,5,4,2019-11-28 10:59:35
River Clwyd - Lleweni to Llwyn,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,nan,nan,nan,nan,5,5,4,2019-11-28 10:59:35
Colne Estuary,(0),0.0,0.0,0.0,7.0,0.0,27.0,0.0,0.0,0.0,12.0,0.0,0.0,5,27.0,45.0,0,(0),29,0,0,0,0,(0),0,0,4,0,0,4,19,2,17Supplementary visit under the WeBS Core Count SurveyWeBS,1,(0),0,9Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,12,1,Nov,4,4,4,2019-11-28 10:59:35
East Chevington Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,6,4,0,0,0,0,0,6,0,135,4,0,0,0.0,0,20Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Nov,4,4,4,2019-11-28 10:59:35
Llangorse Lake,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(0),0,0.0,0,17,Jan,4,4,4,2019-11-28 10:59:35
"North Marsh, Flamborough",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4,0,2,0,1,1.0,13,6,Jan,4,4,4,2019-11-28 10:59:35
Nosterfield Gravel Pits,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,nan,nan,(0),0,3,0,1,0,0,5,0,0,0,0,0,0,0,18,87,2,0,3,3.0,9,4,Jan,4,4,4,2019-11-28 10:59:35
Spittal to Cocklawburn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,0,0,0,0,nan,(0),0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,14,0,nan,4,4,4,2019-11-28 10:59:35
Sutton and Lound Gravel Pits,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,nan,nan,12.0,nan,1,11,2,(0),nan,0,nan,0,0,0,0,(0),0,0,0,0,0,12,0,0,0,0.0,21,0,nan,4,4,4,2019-11-28 10:59:35
Woodhorn Flashes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,4,6,14,4,3,0,7.0,0,10,Jan,4,4,4,2019-11-28 10:59:35
Arun Valley,85,4.0,2.0,6.0,2.0,13.0,29.0,7.0,27.0,0.0,8.0,0.0,0.0,54,0.0,0.0,0,1,0,(22),5,5,0,16,0,0,4,0,4,1,0,0,(102),(12),0,0,0,0.0,17,0,nan,3,3,4,2019-11-28 10:59:35
Cassington and Yarnton Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,nan,nan,nan,3,3,4,2019-11-28 10:59:35
Castle Howard Lake,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0,nan,0,0,0,0,0,0,0,0,0,0.0,16,0,nan,3,3,4,2019-11-28 10:59:35
Colne Fen Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1Supplementary visit under the WeBS Core Count SurveyWeBS,1Supplementary visit under the WeBS Core Count SurveyWeBS,3Supplementary visit under the WeBS Core Count SurveyWeBS,1,0,0,1,0,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,17Supplementary visit under the WeBS Core Count SurveyWeBS,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0,2,0,nan,0.0,6,4,Feb,3,3,4,2019-11-28 10:59:35
Head of Loch Shiel,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0.0,0,14,May,3,3,4,2019-11-28 10:59:35
Hurworth Burn Reservoir,0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,nan,0,0,0,0,0,0,0,88,0,2,0,2.0,10,0,nan,3,3,4,2019-11-28 10:59:35
Island of Papa Westray,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),(0),(0),0,0,0,0,(0),0,3,(1),3,5,0.0,3,5,Nov,3,3,4,2019-11-28 10:59:35
Llyn Coron,7,0.0,0.0,1.0,0.0,0.0,nan,nan,11.0,17.0,6.0,0.0,1.0,0,0.0,1.0,(0),0,0,0,0,(0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,0,0,nan,3,3,4,2019-11-28 10:59:35
Loch Spynie,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,17.0,0.0,8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,0,0,0,0,0,13.0,0,0,nan,3,3,4,2019-11-28 10:59:35
Loch of Spiggie,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0,0,4,nan,nan,nan,0,1,0,1,1,0,1,0.0,0,1,0,0,57,0,4,0,7,2,2,Jan,3,3,5,2019-11-28 11:00:11
Minsmere,10,0.0,136.0,77.0,38.0,0.0,72.0,23.0,119.0,142.0,180.0,45.0,nan,108.0,9.0,69,64,(83),(215),236.0,196,0,200Supplementary visit under the WeBS Core Count SurveyWeBS,120,1,175,9,2,0.0,0,0,0,139,66,0,0,0,13,0,0,nan,3,3,5,2019-11-28 11:00:11
Pegwell Bay,nan,nan,nan,5.0,nan,nan,nan,20.0,0.0,56.0,6.0,0.0,0.0,0.0,0.0,67,0,0,0,0.0,0,0,0,0,41,(0),(0),0,0.0,118,0,120Supplementary visit under the WeBS Core Count SurveyWeBS,81Supplementary visit under the WeBS Core Count SurveyWeBS,15Supplementary visit under the WeBS Core Count SurveyWeBS,23Supplementary visit under the WeBS Core Count SurveyWeBS,9Supplementary visit under the WeBS Core Count SurveyWeBS,(0),0,1,3,Jan,3,3,5,2019-11-28 11:00:11
River Tweed - A1 Bypass to Horncliffe,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,16,0,0,nan,3,3,5,2019-11-28 11:00:11
Scaling Dam Reservoir,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,nan,0,1,1,0.0,0,0,nan,(0),0,0,0,0,0.0,1,0,0,0,50,0,0,1,0,12,0,nan,3,3,5,2019-11-28 11:00:11
Wykeham Lakes,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0,nan,0,0.0,0,0,3,0,5,16,0,0,0.0,nan,nan,1,0,91,0,0,0,14,0,0,nan,3,3,5,2019-11-28 11:00:11
Balta Sound,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,2,0,0,0.0,0,0,0,0,32,1,2,4,1,1,0,nan,2,2,5,2019-11-28 11:00:11
Besthorpe and Girton Gravel Pits and Fleet,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,12,0,0.0,0,0,1,0,0,0,0,0,0.0,0,2,0,0,0,1,0,0,7,nan,0,nan,2,2,5,2019-11-28 11:00:11
Chartershaugh Bridge Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,3Supplementary roost count under the WeBS Core Count SurveyWeBS,Jan,2,2,5,2019-11-28 11:00:11
Crouch-Roach Estuary,0,0.0,0.0,0.0,3.0,0.0,17.0,12.0,42.0,11.0,15.0,7.0,11.0,2.0,2.0,2,(3),70,(60),23.0,4,(147),0,2,17,0,0,0,0.0,1,0,0,58,0,1,0,0,0,5,4,Feb,2,2,5,2019-11-28 11:00:11
Dee Estuary (England and Wales),(0),2.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,9.0,24,0,0,0,1.0,0,0,0,1,16,1,2,1,0.0,0,2,0,0,63,0,0,1,0,0,9,Nov,2,2,5,2019-11-28 11:00:11
Dee Estuary (Welsh counties),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,7,1,0,0,0.0,0,0,0,0,4,0,0,0,0,0,9,Nov,2,2,5,2019-11-28 11:00:11
Earls Barton Gravel Pits,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0,0,(1),0,0.0,0,0,0,0,(0),0,0,0,0.0,0,0,0,0,0,0,0,0,0,11,0,nan,2,2,5,2019-11-28 11:00:11
Eden Estuary,(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,230,0.0,0,1,0,(0),0,0,0,0,0.0,0,0,0,(0),0,0,0,0,8Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,nan,2,2,5,2019-11-28 11:00:11
Exeter River Valley Park and Matford Marshes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0.0,0,0,0,0,0,0,3,(3),(3),0,(0),nan,2,2,5,2019-11-28 11:00:11
Gailey Pools,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,(0),0,nan,nan,0,0,0,0.0,(0),nan,0,0,0,2,0,0,0,9,0,nan,2,2,5,2019-11-28 11:00:11
Hauxley Nature Reserve,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,(0),0,0,nan,nan,nan,nan,0,0,0,0,0,1,0.0,0,2,0,6,0,0,0,0,2,6,0,nan,2,2,5,2019-11-28 11:00:11
Joe's Ponds and Rainton Meadows,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,0.0,0,nan,nan,nan,nan,1,0,0,nan,0,0,0,0,11,0,0,0,5,2,1,Jan,2,2,5,2019-11-28 11:00:11
Lee Valley Gravel Pits,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,(0),0,0,19,0.0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,6Supplementary visit under the WeBS Core Count SurveyWeBS,0,1,Oct,2,2,5,2019-11-28 11:00:11
Little Paxton Gravel Pits,0,0.0,0.0,0.0,8.0,nan,0.0,0.0,nan,1.0,0.0,0.0,0.0,3.0,2.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12,0,nan,2,2,5,2019-11-28 11:00:11
Loch Fada (Benbecula),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,(0),0,23,0,0,0,0,9,0,nan,2,2,5,2019-11-28 11:00:11
Loch Insh and Spey Marshes,0,0.0,0.0,5.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,0,0,0,(0),0.0,0,0,0,0,0,0,0,0,2.0,0,"17Report of the 2000/2001 National Census of Greenland White-fronted Geese in BritainFox, A.D. and Francis, I. 2002. Greenland White-fronted Goose Study report. Kalo, Denmark. 8 pp.",0,0,100,0,0,0,6,nan,0,nan,2,2,5,2019-11-28 11:00:11
Loch Mor (Benbecula),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,0.0,30,0,0,22Supplementary visit under the WeBS Core Count SurveyWeBS,0,6,0,0,7,(0),0,nan,2,2,5,2019-11-28 11:00:11
Loughs Neagh and Beg,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,11,0.0,1,0,0,0,22,0,6,2,1,0,1,Nov,2,2,5,2019-11-28 11:00:11
North Cave Wetlands,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,0,9,0,nan,2,2,5,2019-11-28 11:00:11
Nunnery Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,6,4,0,nan,2,2,5,2019-11-28 11:00:11
Ouse Washes,5,0.0,4.0,6.0,60.0,7.0,160.0,0.0,1.0,72.0,58.0,11.0,6.0,2.0,38.0,106,16,88,(76),18.0,(7),1,8Supplementary visit under the WeBS Core Count SurveyWeBS,1,1,15,19Supplementary roost count under the WeBS Core Count SurveyWeBS,79Supplementary visit under the WeBS Core Count SurveyWeBS,7.0,7,41Supplementary visit under the WeBS Core Count SurveyWeBS,2,23Supplementary visit under the WeBS Core Count SurveyWeBS,26,2,2,0,1,7,0,nan,2,2,5,2019-11-28 11:00:11
Port Meadow,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,6,(0),1.0,1,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,6,0,6,0,0,nan,2,2,5,2019-11-28 11:00:11
River Ouse - Southease to Lewes (Lewes Brooks),nan,nan,nan,nan,nan,0.0,nan,0.0,nan,3.0,0.0,0.0,0.0,nan,0.0,0,0,0,(87),0.0,(0),0,(0),0,9,0,0,0,nan,7,0,2,0,0,17,2,0,4,5,0,nan,2,2,5,2019-11-28 11:00:11
River Thames - Lechlade,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,8,0,0,nan,2,2,5,2019-11-28 11:00:11
Sandown Levels,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,0,nan,2,2,6,2019-11-28 11:00:49
Soddy Gap Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,(0),0.0,(0),(0),(0),(0),(0),(0),(0),(2),(0),nan,2,2,6,2019-11-28 11:00:49
Tophill Low Reservoirs,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0,0.0,4.0,2,1.0,0.0,0,0,0.0,1.0,0.0,0,(0),0,(0),0.0,0,0,112,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,7,2,Jan,2,2,6,2019-11-28 11:00:49
Abberton Reservoir,0.0,9.0,21.0,40.0,15.0,32.0,39.0,69.0,12.0,0.0,0.0,12.0,0,12.0,0.0,6,0.0,0.0,33,0.0,0.0,30,0,0.0,5.0,0.0,0,20,(0),22,0.0,2,0,0,0,2,0,0,1,0,nan,1,1,6,2019-11-28 11:00:49
Barcombe Mills Reservoir,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0,5.0,1.0,0,0.0,0.0,1,0.0,20.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,0,0,3,0,nan,1,1,6,2019-11-28 11:00:49
Beaulieu Estuary,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,33,0.0,6.0,(13),6.0,8.0,0,0,5.0,1.0,0.0,0,21,0,0,0.0,0,0,6,0,0,0,0,7,0,nan,1,1,6,2019-11-28 11:00:49
Belhus Woods Country Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,0.0,0,0,nan,nan,nan,0,0,0,0,2,3,0,0,0,nan,1,1,6,2019-11-28 11:00:49
Blenheim Park Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,nan,nan,nan,nan,nan,nan,2,0,nan,1,1,6,2019-11-28 11:00:49
Blithfield Reservoir,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,7.0,9.0,0.0,0.0,0,0.0,19.0,1,9.0,0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,0,nan,nan,0,0.0,0,0,0,0,0,3,0,0,0,nan,1,1,6,2019-11-28 11:00:49
Cainhoe Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0,2,0,0,4,0,nan,1,1,6,2019-11-28 11:00:49
Carlton and Manby Washlands,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,(0),0,5,0,nan,1,1,6,2019-11-28 11:00:49
Castle Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,nan,1,1,6,2019-11-28 11:00:49
Dalreoch north,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,13,0,0,0,nan,2,nan,nan,1,1,6,2019-11-28 11:00:49
Dingle Marshes and Walberswick National Nature Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,17.0,0.0,0,0,0,0,0.0,0,35,43,0,0,5,0,0,0,nan,1,1,6,2019-11-28 11:00:49
Drip Moss,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,Jan,1,1,6,2019-11-28 11:00:49
Fairburn Ings,1.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,0,0.0,0,6,0,(0),0,0,0,3,0,nan,1,1,6,2019-11-28 11:00:49
Forth Estuary,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,(0),0.0,0.0,(0),0.0,1.0,3,1.0,0.0,0,0,0.0,1.0,0.0,0,0,0,1,0.0,1Standard visit under the WeBS Low Tide Count SurveyWeBS,0,23,0,5,0,0,0,0,nan,1,1,6,2019-11-28 11:00:49
Grunna Water,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0,0,0,6,0,0,nan,1,1,6,2019-11-28 11:00:49
"Hardwick Farm Pond, Harwood Dale",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,1,3,0,0,nan,1,1,6,2019-11-28 11:00:49
Hay-a-Park Gravel Pits,nan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan,nan,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,5,0,0,0,nan,1,1,6,2019-11-28 11:00:49
Hereford Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,2,0,0,5,0,nan,1,1,6,2019-11-28 11:00:49
Hetton Lyons Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,1.0,0,0.0,0.0,(0),0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,6,0,nan,1,1,6,2019-11-28 11:00:49
Holme Dub,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,1,1,0,4,0,0,0,nan,1,1,6,2019-11-28 11:00:49
Holywell Pond,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,nan,0,0.0,0.0,0,4.0,24.0,nan,nan,nan,nan,(0),0.0,0.0,3.0,0,0,0,0,0.0,0,0,2,1,1,0,0,1,1,Feb,1,1,6,2019-11-28 11:00:49
Hornsea Mere,38.0,3.0,1.0,0.0,1.0,2.0,19.0,0.0,1.0,3.0,1.0,5.0,nan,nan,nan,0,0.0,nan,0,1.0,3.0,9,0,0.0,0.0,21.0,0,1,0,0,0.0,0,0,157,0,0,0,2,0,2,Feb,1,1,6,2019-11-28 11:00:49
Larne Lough,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,(0),0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,2,1,0,nan,1,1,6,2019-11-28 11:00:49
Leighton Moss,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,5,0,0,0,nan,1,1,6,2019-11-28 11:00:49
Lewes Brooks - Northwest,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,18,0,4,0,0,0,nan,1,1,6,2019-11-28 11:00:49
Loch Connell,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,0,0.0,5,0,6,0,2,0,2,0,0,nan,1,1,6,2019-11-28 11:00:49
Loch Etive - Connel to Taynuilt,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,(0),0,0.0,0.0,5.0,(0),0,4,(0),0.0,0,0,0,0,0,0,0,0,3,Dec,1,1,6,2019-11-28 11:00:49
Loch Hempriggs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,5.0,0,nan,3,0.0,(0),0,0,0,nan,nan,0,0,0,0,(0),0,0,68,0,0,0,0,0,3,Jan,1,1,7,2019-11-28 11:01:26
Loch Leven,1.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2Supplementary visit under the WeBS Core Count SurveyWeBS,3,0,0,0,0,nan,1,1,7,2019-11-28 11:01:26
Loch of Hillwell,nan,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,nan,0.0,0,0.0,0,0,nan,nan,nan,0,0,0,(0),0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,Jan,1,1,7,2019-11-28 11:01:26
Loch of Housetter,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,nan,1,1,7,2019-11-28 11:01:26
Loch of Skene,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,nan,0.0,0.0,0.0,0,0.0,0,0,0,0.0,(1),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,2Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Oct,1,1,7,2019-11-28 11:01:26
