Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Fort Henry Ponds and Exton Park Lakes,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,1,0,0,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1.0,0.0,0,0,0.0,0.0,0,0.0,nan,0,0,17,2019-11-28 04:02:18
Forth Estuary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),0.0,0.0,(0),0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,nan,0,0,17,2019-11-28 04:02:18
Foryd Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,nan,0,0,17,2019-11-28 04:02:18
Foulridge Reservoirs,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,(1),0,0,(3),nan,nan,nan,nan,nan,nan,nan,1,0,0.0,3,0.0,0.0,0,0,0.0,0.0,0,0.0,nan,0,0,17,2019-11-28 04:02:18
Foxcote Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,(1),0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,nan,0,0,17,2019-11-28 04:02:18
Fraserburgh to Rosehearty,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Frensham Ponds,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,(0),nan,0,0.0,0.0,0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Frisby Gravel Pits,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Furber's Flood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,(0),0,0.0,0.0,0.0,0,0,0,(0),(0),nan,0,0,18,2019-11-28 04:02:43
Gaddon Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Gadloch,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,nan,nan,nan,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Gadsey Brook,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,18,2019-11-28 04:02:43
Gailey Pools,nan,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,(0),0,nan,nan,0,0.0,0.0,0,(0),nan,0,0.0,0.0,0.0,0,0,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Gannel Estuary,nan,nan,nan,nan,nan,0.0,0.0,(0),0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,2.0,(0),0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,nan,(0),0,0,0,nan,0,0,18,2019-11-28 04:02:43
Gartartan Floods,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,0,0,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Garths Loch Scatness,nan,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,nan,nan,nan,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Gartloch Pool,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Gatton Park,1.0,nan,nan,nan,8.0,0.0,6.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0,0,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Gladhouse Reservoir,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,nan,0.0,0.0,(0),0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,(0),0,0,nan,0,0,18,2019-11-28 04:02:43
Glascoe Dub,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0.0,nan,nan,nan,nan,0,0,nan,nan,0,0,18,2019-11-28 04:02:43
Glenastle Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Glenkiln Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,0,(0),(0),0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,0,0,0,nan,nan,nan,0,0,18,2019-11-28 04:02:43
Glynde Levels,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0,1,1,2,48,2,2.0,61.0,0,0.0,0.0,(0),0,0,0,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,18,2019-11-28 04:02:43
Gorple Reservoirs,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Gosford Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,nan,nan,nan,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,(0),0.0,0.0,0.0,0,0,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Gouthwaite Reservoir,0.0,0.0,0,0.0,0.0,0.0,5.0,1,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2,2,2,1,2,(1),1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Grafham Water,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,3,0,0.0,0.0,0,0.0,0.0,(0),0,2,1,0.0,0.0,0.0,(0),0,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Grassholme Reservoir,0.0,0.0,nan,nan,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Grassmoor Country Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Great Meadow Pond,0.0,0.0,0,0.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,1,0,0,nan,0,0,18,2019-11-28 04:02:43
Great Pool Westwood Park,0.0,0.0,(0),0.0,0.0,nan,nan,0,0.0,1.0,0.0,1.0,17.0,0.0,nan,0.0,nan,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Greenan Loch (Bute),0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,(0),0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Greenlaw Farm Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0,0,18,2019-11-28 04:02:43
Gresford Flash,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2.0,3.0,4,0.0,0.0,0,0,0,0,1.0,1.0,1.0,nan,0,0,nan,nan,nan,0,0,18,2019-11-28 04:02:43
Grimley New Workings,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,1.0,2,0,0,0,1.0,1.0,0.0,0,1,1,0,0,nan,0,0,18,2019-11-28 04:02:43
Grimsbury Reservoir,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,nan,nan,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,(0),0.0,0.0,0,nan,0,0,19,2019-11-28 04:03:08
Grimsthorpe Lake,nan,nan,nan,0.0,3.0,nan,2.0,2.0,2.0,nan,3.0,1.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0,(0),0,0,0.0,1.0,0,0.0,0,0.0,0.0,nan,nan,0,nan,0,0,0.0,0.0,(0),nan,0,0,19,2019-11-28 04:03:08
Grindon Lough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,nan,0.0,nan,nan,nan,nan,(0),0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,nan,0,0,19,2019-11-28 04:03:08
Groby Pool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,nan,0,0,19,2019-11-28 04:03:08
Grovebury Sandpit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0,0,0,0,0.0,1.0,1,Dec,0,0,19,2019-11-28 04:03:08
Gruinard Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0,0,0,nan,nan,nan,0,0.0,0,0.0,0.0,0,0.0,(0),0,0,0,0.0,0.0,0,nan,0,0,19,2019-11-28 04:03:08
Gryfe Reservoirs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0,0,0,(0),0.0,0.0,(0),nan,0,0,19,2019-11-28 04:03:08
Guernsey Shore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),0.0,(0),0.0,0.0,0.0,0.0,(0),(0),0,2,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,nan,0,0,19,2019-11-28 04:03:08
Gunthorpe Gravel Pits and River Trent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0,0.0,6,0.0,0.0,0.0,1.0,0,0,0,0,1,2.0,0.0,1,1.0,(2),1.0,1.0,nan,nan,0,nan,0,0,nan,nan,nan,nan,0,0,19,2019-11-28 04:03:08
Gwen Finch Wetland Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0,0.0,1.0,0,0.0,0,1,0,0,0.0,0.0,0,nan,0,0,19,2019-11-28 04:03:08
Haddo House Lakes,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,nan,nan,(0),0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0,0,19,2019-11-28 04:03:08
Hagnaby Lock Fen,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,0,0,1.0,1.0,0,0.0,0,nan,nan,nan,nan,0,0,0,0,0.0,0.0,0,nan,0,0,19,2019-11-28 04:03:08
Hainault Country Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,0.0,0.0,1,0.0,nan,nan,nan,0,0.0,0,0,0,0,0.0,0.0,0,nan,0,0,19,2019-11-28 04:03:08
Haining Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,0.0,0,0.0,0,0,nan,0,0.0,nan,0,nan,0,0,19,2019-11-28 04:03:08
Hales Coal Brook Valley,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),0,1,0.0,0.0,1,May,0,0,19,2019-11-28 04:03:08
Hallington Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,nan,0,0,19,2019-11-28 04:03:08
Hamilton Low Parks and Strathclyde Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,nan,nan,nan,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,nan,0,0,19,2019-11-28 04:03:08
Hampton and Kempton Reservoirs,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0.0,0.0,(0),0.0,0,0.0,0.0,(0),4.0,0,(0),0,0,0.0,0.0,0,nan,0,0,19,2019-11-28 04:03:08
Hanmer Mere,nan,nan,2.0,0.0,1.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,1,0.0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,nan,nan,nan,nan,0,0,19,2019-11-28 04:03:08
Hanningfield Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104.0,1.0,1.0,0.0,1,2.0,3,3.0,1.0,2.0,7.0,3,1,1,2,2,3.0,2.0,3,2.0,12,9.0,7.0,2,1.0,6,9,0,0,2.0,0.0,0,nan,0,0,19,2019-11-28 04:03:08
Hardendale Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0,0.0,0.0,0,nan,0,0,19,2019-11-28 04:03:08
Hardingstone Gravel Pits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,(0),0,0,0,0,0.0,0.0,0,0.0,0,0.0,nan,nan,nan,nan,nan,0,(0),0.0,0.0,0,nan,0,0,19,2019-11-28 04:03:08
Hardley Flood,nan,nan,nan,nan,nan,0.0,3.0,2.0,0.0,8.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,nan,nan,nan,nan,58,nan,0.0,0.0,0,0.0,0,0.0,0.0,36,0.0,0,0,(0),0,0.0,nan,nan,nan,0,0,19,2019-11-28 04:03:08
"Hardwick Farm Pond, Harwood Dale",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,2.0,0.0,0,nan,0,0,19,2019-11-28 04:03:08
Hardwick Park Lakes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,2.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,nan,0,0,19,2019-11-28 04:03:08
Harelaw Dam,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,0,0,19,2019-11-28 04:03:08
Harold's Wick,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,nan,nan,0,0,19,2019-11-28 04:03:08
Harperrig Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0,0.0,0.0,0.0,0.0,0,0,0,nan,0,0.0,0.0,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,19,2019-11-28 04:03:08
Harrold-Odell Country Park,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,nan,0.0,1.0,0.0,0,0.0,nan,0.0,nan,4.0,4.0,nan,1,2,2,0,2.0,2.0,nan,nan,nan,nan,0.0,1,1.0,0,1,0,0,0.0,0.0,0,nan,0,0,19,2019-11-28 04:03:08
Harrow Lodge Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.0,(0),(0),(0),0,0.0,0.0,0,nan,0,0,19,2019-11-28 04:03:08
Hartleton Water,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0,0,0.0,0,nan,0.0,0,0,1.0,0,0,0.0,1,0.0,0,0,nan,0,0,20,2019-11-28 04:03:34
Hartsholme Lake,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1,1.0,1.0,1,1,0,0,0,0,2,0,1,0.0,0,0,0.0,0,0,0.0,(0),0,0.0,(0),0,0.0,nan,0.0,0,0,nan,0,0,20,2019-11-28 04:03:34
Haslingden Grane Reservoirs,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,nan,0,0.0,0,0.0,0,1,Mar,0,0,20,2019-11-28 04:03:34
Haugh of Blackgrange,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,0,0.0,0,0,nan,0,0,20,2019-11-28 04:03:34
Haughton Strother GP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,nan,0,0.0,0,0,nan,0,0,20,2019-11-28 04:03:34
Hauxley Nature Reserve,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0,0.0,0.0,nan,(0),0,0,nan,nan,nan,nan,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,nan,0,0,20,2019-11-28 04:03:34
Haweswater Reservoir,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,nan,0,0,20,2019-11-28 04:03:34
Hawkridge Reservoir,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,nan,0,0,0,0,0,nan,0,0,nan,nan,0,nan,0,nan,nan,nan,nan,1.0,0,0,0.0,0,0.0,0,0,nan,0,0,20,2019-11-28 04:03:34
Hay-a-Park Gravel Pits,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,3,0,10,0,2,nan,nan,1,0,0.0,1,1,0.0,0,0,1.0,2,0,0.0,0,0,0.0,0,0.0,0,0,nan,0,0,20,2019-11-28 04:03:34
Hayle Estuary,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,(0),0,0.0,0,0.0,0,1,Jun,0,0,20,2019-11-28 04:03:34
Head of Loch Eil,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,(0),0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,nan,0,0,20,2019-11-28 04:03:34
Heapey Lodges,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,nan,0,0,20,2019-11-28 04:03:34
Heath Pond (Petersfield),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,0.0,0,0,nan,0,0,20,2019-11-28 04:03:34
Heaton Park Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,nan,0,0.0,0,0,0.0,0,0,0.0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,0,0,nan,0,0,20,2019-11-28 04:03:34
Helford Estuary,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0.0,1.0,0,0,0,0,0,0,(0),(0),(0),0.0,0,0,0.0,0,0,0.0,0,nan,0.0,0,0,0.0,0,0.0,0,0,nan,0,0,20,2019-11-28 04:03:34
Hell's Mouth,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(1),(0),(0),(0),(0),(0),(0),0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,nan,0,0,20,2019-11-28 04:03:34
Henfield Brooks,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,(0),0,0,1.0,0,0,0.0,(0),(0),1.0,0,(0),4.0,(0),0,0.0,0,1.0,(0),(0),nan,0,0,20,2019-11-28 04:03:34
Hereford Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,2.0,1,0,0.0,1,0.0,0,0,nan,0,0,20,2019-11-28 04:03:34
Hickling Broad,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0,0.0,1.0,0,0,0,1,nan,nan,4,0,0,0.0,0,(0),0.0,0,0,nan,0,2,nan,0,0,0.0,0,0.0,0,0,nan,0,0,20,2019-11-28 04:03:34
High Fairbanks,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,7,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,(0),0,0.0,0,0.0,0,0,nan,0,0,20,2019-11-28 04:03:34
Hightae Loch Lochmaben,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,(0),0.0,0,0,0.0,0,0.0,0,0,nan,0,0,20,2019-11-28 04:03:34
Hinchingbrooke Gravel Pit,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,1.0,0,0,0,0,0,0,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,1Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0.0,0,nan,nan,nan,nan,0,0,20,2019-11-28 04:03:34
